alpha,subset_ratio,repetition,os_time,os_beta_mse,os_sigma_mse,inr_time,inr_beta_mse,inr_sigma_mse
0.1,0.1,105,37.97832155227661,0.0004329578776116381,0.013470369949246101,31.862083911895752,0.0009516907117885408,0.1745073042376558
0.1,0.1,237,49.5439670085907,0.001944386234414146,0.02898923957718188,52.22234225273132,0.0004732274804606737,0.009036319283159736
0.1,0.1,39,40.420969009399414,2.1847112341266416e-05,0.0044220187806039354,49.485130310058594,0.0021614970841166503,0.02808433834313472
0.1,0.1,6,40.25462007522583,6.744539127036329e-05,0.005525455428016299,50.163206577301025,0.0022318179856118275,0.03502409060327444
0.1,0.1,171,35.316303730010986,0.003499833263491515,0.04533756337761357,53.906821489334106,7.357352589577271e-05,0.005279673157890188
0.1,0.1,72,32.99908232688904,1.6121960378611398e-05,0.007243916138057398,56.544254541397095,0.001901437790742953,0.029308422931347864
0.1,0.1,139,20.168646812438965,0.0055851361162888215,0.06478593649923141,66.16433572769165,2.0809509747403945e-05,0.006136363140076564
0.1,0.1,205,24.28469705581665,0.00021613758023251197,0.007075023676272508,57.40977668762207,0.0011214781583929643,0.019098861710259256
0.1,0.1,238,39.04352331161499,1.6184102517070828e-05,0.007255795140769281,34.06223011016846,0.0001241590153995428,0.14119997548817526
0.1,0.1,106,33.42908716201782,3.1503884368044934e-05,0.0049059431378589875,54.058151960372925,0.002045775612703033,0.02719155918121702
0.1,0.1,7,37.048136472702026,0.0007074943068417231,0.010224317131295188,35.028489112854004,0.0006100452796066161,0.168570059948028
0.1,0.1,40,37.623642921447754,0.00011456552333709085,0.005811723865060438,52.963006019592285,0.001982062251621258,0.032800476888914847
0.1,0.1,172,30.544889211654663,0.00017107203091866848,0.006692915872402199,51.81720805168152,0.0019363348400937095,0.028667580159005283
0.1,0.1,73,31.133392810821533,0.0010245962016886196,0.019428092304270173,62.368030309677124,0.005688507639684809,0.07290133844442614
0.1,0.1,140,22.76702117919922,0.0013096374075868304,0.029060735958013176,46.9905002117157,0.002610995476005712,0.30459612691341165
0.1,0.1,8,35.59241318702698,0.00013783237644948547,0.005150559915469583,93.26793622970581,5.079865529442272e-05,0.16568335742439222
0.1,0.1,206,27.58177375793457,5.2434779235751195e-05,0.007681844573562596,116.76325631141663,0.0017587588550839147,0.029800057327066972
0.1,0.1,107,38.44186806678772,0.0006397675790649895,0.020533471690859697,110.39837169647217,0.0019878331179753747,0.3490785110254705
0.1,0.1,239,38.14612627029419,0.00027775732874246473,0.007547416732875133,132.8574779033661,0.0013496480331509915,0.021095254929374224
0.1,0.1,173,36.34226965904236,1.0025625019871289e-05,0.0063063557926587134,129.16197323799133,0.0002095901622086655,0.16409320535323388
0.1,0.1,41,36.00123906135559,0.001696607168601641,0.02114431138480607,139.70638036727905,0.001018496078276834,0.17302737028875106
0.1,0.1,74,36.14251780509949,0.00032423579428497165,0.01029116651514056,154.03953623771667,0.0014445420498581676,0.024208485289008173
0.1,0.1,141,70.61862897872925,0.00023583890592656628,0.006616990180636758,118.58198308944702,0.00017101149998136284,0.1641246888264411
0.1,0.1,108,51.59376525878906,0.00014406067697990253,0.004351530229083372,37.724228620529175,0.00014003793314660374,0.4781069191796737
0.1,0.1,207,51.80974555015564,0.005687120767959587,0.07400510820053269,59.15486168861389,5.014284497246176e-05,0.007847368182052972
0.1,0.1,9,65.69206976890564,0.0004659801951533549,0.009845448211465968,59.58548164367676,0.0014473556073966057,0.025192976635542805
0.1,0.1,240,42.076704025268555,4.880603406651295e-05,0.0047354623912764845,52.14177846908569,0.0018906529067300767,0.02691099559465583
0.1,0.1,174,36.5920307636261,0.0007046751085276377,0.01139758603503926,52.40093016624451,0.001206343463812658,0.01998541670916855
0.1,0.1,75,18.068323135375977,3.607918824058999e-05,0.009283486004071924,43.677247285842896,0.0004947774186037225,0.3191869351166925
0.1,0.1,42,27.790712356567383,0.003946243606452628,0.045108509023213644,59.59139370918274,2.3505937949927612e-05,0.004356178434627103
0.1,0.1,142,16.039227724075317,1.2470319000360314e-05,0.004152941867324582,52.88221859931946,0.00026093513860239297,0.1377060816202721
0.1,0.1,109,24.845782995224,0.00029378652064644987,0.012395313042859839,64.04977893829346,0.0040639274133320745,0.05742000973876919
0.1,0.1,208,30.461353302001953,0.00017144536222039346,0.00607621185872843,58.98217988014221,0.0018575957630648174,0.02948511746472877
0.1,0.1,241,37.06054139137268,0.0022878969452891206,0.029430553771351984,50.91044783592224,0.00045137080215712787,0.011104767080160722
0.1,0.1,10,37.63063836097717,0.0002415347852220377,0.011662386067503385,57.99733352661133,0.0025716667335015414,0.19579083327448238
0.1,0.1,143,17.63416838645935,0.0006655884769057493,0.016203993040222308,32.99411678314209,0.0017240169515799343,0.18529603923040344
0.1,0.1,175,39.73447561264038,1.2112499324006403e-05,0.006256948817605955,50.606165170669556,0.002926319903940822,0.04462195526669069
0.1,0.1,76,34.10282254219055,7.806546577912988e-05,0.005772027021334437,51.07203674316406,0.0022832717864770796,0.030352145439262502
0.1,0.1,43,27.290751695632935,0.0036072398848594005,0.04210790642765349,53.340967893600464,3.9437604056852e-05,0.006141673723196664
0.1,0.1,209,23.149739027023315,0.00031328740109175176,0.012422841489604012,48.45665192604065,0.0009843759452907437,0.17507851701591257
0.1,0.1,110,21.17293906211853,0.0013381658788184294,0.024716638354589208,63.95430564880371,0.0006862506886900412,0.010697751779664717
0.1,0.1,11,39.08757710456848,0.00017705175067129274,0.010525198838048906,33.84957194328308,0.0002516471109036917,0.09915812329561423
0.1,0.1,242,38.700029611587524,9.279562510014307e-05,0.008175278500039485,37.49174118041992,0.000454846249259398,0.16867964221292894
0.1,0.1,77,34.405348777770996,2.5207288485487144e-05,0.005766895482285044,31.952567100524902,0.0006790268791224155,0.3199007999485211
0.1,0.1,176,39.85896420478821,1.6407030989668162e-05,0.005658791466206852,53.25247383117676,0.0026416932084579467,0.03291751431830879
0.1,0.1,144,38.7377986907959,0.0010011324271907423,0.02133624098128833,54.06931447982788,0.005991928338417591,0.07911056723002874
0.1,0.1,44,34.22135901451111,0.00015948825798538262,0.008023244069157047,59.84554576873779,0.0037146029369249213,0.05048079689740847
0.1,0.1,210,15.605771780014038,0.0016594569423166127,0.018078182250300473,67.95419049263,0.00024277148974389612,0.009488219469775693
0.1,0.1,111,18.976000785827637,0.0013241316013107474,0.01706506371410991,62.17694425582886,0.0007753725004186435,0.017690713798981513
0.1,0.1,12,30.497661590576172,0.0008805932882898699,0.021268119460439897,61.63092112541199,0.0011005954551815138,0.018497838030178973
0.1,0.1,243,32.72165822982788,0.00043700497282107766,0.00873131447973972,59.50656080245972,0.0015644055150490423,0.022572364593277758
0.1,0.1,78,35.132535457611084,0.00013324162974264652,0.00718338728895952,64.92275547981262,0.0018778349491259231,0.026356756334321704
0.1,0.1,145,32.167236328125,0.00026147536719381263,0.012338848948850718,80.38406085968018,0.0019719641365957166,0.026849904815295682
0.1,0.1,45,24.67606258392334,1.0909340604921649e-05,0.00679494807080416,92.46471548080444,0.002884628440897218,0.045705127040579725
0.1,0.1,177,33.353516578674316,0.00028957175824117246,0.007067385639294249,105.22378134727478,0.0014372428539571147,0.023750571097767074
0.1,0.1,211,21.816532611846924,0.0013769138991381472,0.018288115336015893,144.20720291137695,0.0003786757002599531,0.008171681571476123
0.1,0.1,112,43.51808571815491,0.00023074374781051864,0.005766703786503161,138.91361451148987,0.004339279281277518,0.04933110330295448
0.1,0.1,13,60.96313142776489,0.003440335377647398,0.045477186857203394,115.94371581077576,0.00012612869555381667,0.0057401764476025605
0.1,0.1,244,55.770960330963135,0.00392225504824247,0.0571421895503406,121.67298531532288,0.00015153651487055507,0.007571027969388765
0.1,0.1,79,56.11246943473816,1.3186671523548752e-05,0.006211979981112959,109.43741774559021,0.002756094829716187,0.03559214550556587
0.1,0.1,178,50.93804359436035,0.00046504943008422684,0.011888598149836622,56.576576948165894,0.0011702805697780668,0.3280787254832022
0.1,0.1,146,68.77506566047668,0.0019208246759253114,0.02754562449996657,76.20174503326416,0.0006141691254990011,0.17430834044765678
0.1,0.1,46,62.38591814041138,0.00015371921339593823,0.008708589066599848,65.03321075439453,0.0014134447142375806,0.17978506267626015
