alpha,subset_ratio,repetition,os_time,os_iter,os_beta_mse,os_sigma_mse,inr_time,inr_iter,inr_beta_mse,inr_sigma_mse
1.0,0.05,187,103.56006574630737,1,7.474071858003015e-05,0.001967159685704035,143.35833501815796,3,6.820943497329066e-05,0.0018968315481339027
1.0,0.05,244,102.93292093276978,1,0.0002846651846234253,0.004907862120691677,146.24897718429565,3,0.00027221845227638026,0.0047503398750628105
1.0,0.05,306,102.19006490707397,1,0.0003426098248932329,0.005151047283585093,127.67173719406128,2,0.0003463823856480671,0.005197136287488782
1.0,0.05,432,109.09729552268982,1,2.1854477519253934e-05,0.0015126861398971757,115.17057394981384,2,2.0227435268009293e-05,0.001500599204910924
1.0,0.05,495,107.24052691459656,1,0.00011770855925182929,0.00212602292086901,132.10780715942383,3,0.00010863738929043566,0.0020171645019445676
1.0,0.05,369,107.91845750808716,1,0.00035341221588359225,0.006595315525295854,112.27372741699219,2,0.00034817482616694034,0.006522781847440192
1.0,0.05,74,107.68428254127502,1,1.0903451578626444e-05,0.0013269767909121191,112.82369375228882,2,1.165687857438695e-05,0.0013400217303335485
1.0,0.05,135,105.65993809700012,1,7.69874377604597e-05,0.0016880267433612818,111.8224983215332,2,7.233409895563884e-05,0.0016386156638507035
1.0,0.05,188,98.88335847854614,1,3.6284572018893644e-05,0.0017095192849950437,136.7502143383026,3,3.2502811921575675e-05,0.0016594607357737136
1.0,0.05,245,95.33688473701477,1,2.650666388121153e-05,0.001228502139421992,143.32873702049255,3,2.2629791185256792e-05,0.0011911624391168505
1.0,0.05,307,94.69736742973328,1,0.00022791220927198373,0.003213905661333067,125.25178146362305,2,0.0002227119333348331,0.00316270390599368
1.0,0.05,433,103.96965956687927,1,4.847177164109331e-05,0.0015770202223116378,130.70856738090515,2,5.160082450282698e-05,0.001618658017200075
1.0,0.05,496,103.41592001914978,1,0.0001260029863001016,0.0034950390710538955,149.27010703086853,3,0.00010952353262434211,0.0032437316465104005
1.0,0.05,370,107.0430235862732,1,0.00010566735839808766,0.002199508350140496,126.04482698440552,2,0.00010941102166831815,0.0022474290257999364
1.0,0.05,75,106.6795744895935,1,1.0956987059871328e-05,0.0012034611241558846,125.95344233512878,2,1.1975577732301553e-05,0.0012122704017894258
1.0,0.05,136,104.23645901679993,1,5.459944187683225e-05,0.0016514447624652643,144.49890327453613,3,4.9962026148325604e-05,0.001588997265240995
1.0,0.05,189,108.56158542633057,1,0.00016765884357381917,0.0035288104102930607,132.88492441177368,3,0.00017636225293786388,0.0036479094358053093
1.0,0.05,246,108.33320331573486,1,0.00010393685579407127,0.0029134242970341316,111.22604656219482,2,0.00010779898334331872,0.0029716766196912986
1.0,0.05,308,103.21004056930542,1,3.0337874730195214e-06,0.001116937381739359,113.33931279182434,3,4.948649048891537e-06,0.0011492947429956129
1.0,0.05,434,87.93272113800049,1,4.133547968321988e-05,0.0021000303461606046,123.53525900840759,3,3.640459601399323e-05,0.002008250489598325
1.0,0.05,371,79.48791241645813,1,6.313300078127966e-05,0.0018073599120779819,112.14044284820557,2,6.604525926028659e-05,0.0018424880740042227
1.0,0.05,76,79.54370212554932,1,0.00038586614503310056,0.0051397490127514855,110.87434029579163,2,0.0003781598283860936,0.005051110335250358
1.0,0.05,497,83.93189525604248,1,9.992456201901949e-06,0.0009544173726306073,126.49612474441528,3,7.929067661452214e-06,0.0009241305456717764
1.0,0.05,137,81.35054230690002,1,3.069955713561212e-05,0.0009794186510162515,117.42481541633606,2,2.9208911960669594e-05,0.0009657847426580028
1.0,0.05,247,84.52378559112549,1,3.538140706701724e-05,0.0012097767272524816,117.65592694282532,2,3.343494547031557e-05,0.0011827655819876698
1.0,0.05,190,84.30332040786743,1,1.1880936360754693e-06,0.0015349318075123957,141.7983889579773,3,5.142808570073671e-07,0.0015312151672097199
1.0,0.05,309,97.93415594100952,1,2.9422708348695415e-05,0.0013412316896560003,152.0856442451477,3,3.4041344151530334e-05,0.0013931481872619912
1.0,0.05,77,101.01670122146606,1,0.00012722827017668138,0.0026321256991429214,129.05495166778564,2,0.00012983023027993457,0.0026651923915389135
1.0,0.05,435,105.50926685333252,1,3.05285223001926e-05,0.0012362469728697438,148.39787483215332,3,3.491746753483892e-05,0.0012948012895264822
1.0,0.05,498,102.79636144638062,1,0.00010716916346238802,0.0025115681854812415,141.96808409690857,3,9.621077121771812e-05,0.002361213398604567
1.0,0.05,372,105.57006025314331,1,2.5225078300959165e-05,0.0015545036848705462,144.82373976707458,3,2.980597322353805e-05,0.0016014455932796747
1.0,0.05,138,108.71909856796265,1,2.26160350541825e-05,0.0015432710113147197,114.89711689949036,2,2.4440847353705997e-05,0.001575272279567225
1.0,0.05,248,111.27416777610779,1,0.0007342280939084145,0.011750893560937843,126.47113227844238,3,0.0007117299261701588,0.011457870225763285
1.0,0.05,191,113.611323595047,1,5.4861128426574905e-05,0.0017388751328147548,101.78626227378845,2,5.2656130892435405e-05,0.001708710672031094
1.0,0.05,310,89.18614101409912,1,0.000879702606337094,0.01262170846835131,147.6505148410797,3,0.00085072429094889,0.012263221881039002
1.0,0.05,78,92.30700707435608,1,1.0954658885864807e-05,0.0015692989335417795,132.1686511039734,2,1.226805812212344e-05,0.001591385738102233
1.0,0.05,436,92.51013946533203,1,0.0006754727881561433,0.009529883378149879,133.20262908935547,2,0.0006673957468088272,0.009433066392109536
1.0,0.05,373,96.47570013999939,1,0.00011217069226728636,0.0024282974301812017,147.91299724578857,3,0.00010495652145537098,0.002343790862763287
1.0,0.05,499,97.81078267097473,1,1.3248982293381713e-05,0.0014885818237625875,148.2650375366211,3,1.1268997127888927e-05,0.001452162788311901
1.0,0.05,139,98.4554967880249,1,0.0004888825749734788,0.007949630490077124,147.99192214012146,3,0.00044612143185537,0.007403383060960448
1.0,0.05,192,112.59242820739746,1,0.0002837811114956521,0.005506875364686652,119.72351408004761,2,0.00028203678442316254,0.005482457852090469
1.0,0.05,249,111.24973130226135,1,0.0003873767488903674,0.006404618331288417,121.90906429290771,2,0.0003795346001419631,0.0063018805584971384
1.0,0.05,311,97.04247093200684,1,3.964304239879081e-05,0.0016083739921446537,124.8006660938263,2,3.694290195199026e-05,0.001567293683024813
1.0,0.05,79,99.46159315109253,1,8.06275970283703e-05,0.0018748282994655021,112.4164023399353,2,8.295211819885014e-05,0.0019018447558209683
1.0,0.05,437,101.89036393165588,1,7.685364670794747e-06,0.0009635888031600472,110.1539056301117,2,7.346779817010484e-06,0.0009635761703426857
1.0,0.05,140,106.80910015106201,1,2.711263031744614e-05,0.00161168194728035,95.00117707252502,2,2.896174826395634e-05,0.001637531235356458
1.0,0.05,374,104.00700950622559,1,9.512120251479783e-07,0.0009274295041155499,112.40283465385437,3,6.079810767706356e-07,0.000932753376658111
1.0,0.05,250,100.10202217102051,1,7.157617503570382e-07,0.0007856659018897162,98.67401552200317,2,8.284665616470318e-07,0.0007855875578921172
1.0,0.05,193,98.31830763816833,1,8.658795712703527e-06,0.00088159080767038,117.57476949691772,3,6.709908748982447e-06,0.0008657271754893222
1.0,0.05,312,78.56809067726135,1,0.0005113618851807402,0.008888835569538744,149.95475339889526,3,0.0004975741909049715,0.008702774380068244
1.0,0.05,80,90.37937092781067,1,0.00011686257749611508,0.0026477308349024654,125.47257900238037,2,0.00011790174204995268,0.0026610155182519215
1.0,0.05,438,94.27301335334778,1,1.3564639180261939e-05,0.0011061499662731531,127.05874490737915,2,1.4778474678712708e-05,0.0011266498364159963
1.0,0.05,141,109.79349160194397,1,0.001044804497335151,0.01441333195704126,143.17773389816284,3,0.001020914329060008,0.014121110574542644
1.0,0.05,375,109.87817597389221,1,5.7956937031118976e-05,0.0015237865127935189,139.81346774101257,3,6.25450321391399e-05,0.0015776933288502895
1.0,0.05,251,109.10359025001526,1,0.0002771193623709315,0.005304239889881803,121.28917527198792,2,0.00027178017035725717,0.005233719994643426
1.0,0.05,194,104.63031697273254,1,0.00021649741712897593,0.0045661838222133145,146.03187155723572,3,0.00020491277859835521,0.004403479941769809
1.0,0.05,313,104.89436101913452,1,1.2695341103493415e-05,0.00109344960828136,116.56189060211182,2,1.3122996901600092e-05,0.0011008360491146481
1.0,0.05,439,105.68651914596558,1,0.00012898517266326387,0.003136846021269384,111.28774905204773,2,0.0001254882609126962,0.0030850524052691837
1.0,0.05,81,102.74129390716553,1,6.445585412297893e-05,0.0018639844946930345,135.08271193504333,3,7.094688678639445e-05,0.0019531324577208072
1.0,0.05,142,100.35828685760498,1,0.00032645577277711657,0.005957317130168628,122.58031034469604,2,0.0003309629256208312,0.006017100090632226
1.0,0.05,252,98.60094046592712,1,0.00015104114695563495,0.0028345934378264125,126.34188580513,2,0.00015506138067871016,0.002886470558202813
1.0,0.05,376,101.20993399620056,1,0.00017390167955911911,0.003662469807264812,142.82706022262573,3,0.0001478046752102679,0.003311199205569422
1.0,0.05,195,91.2374358177185,1,2.4858469672121424e-05,0.0015117006954284973,129.47337746620178,2,2.3972813639884163e-05,0.001501755123355676
1.0,0.05,314,107.51720190048218,1,7.421310224976469e-05,0.002808627720671999,129.2978594303131,2,7.01419939685524e-05,0.0027471907020323377
1.0,0.05,440,111.02005171775818,1,0.00022051819545068556,0.003894074843041232,138.85690832138062,3,0.0002113021052044601,0.0037884511077014697
1.0,0.05,82,106.97719645500183,1,3.7428230592117356e-05,0.0013831093456616772,136.82301259040833,3,4.878551758240843e-05,0.0015087825316151887
1.0,0.05,143,109.10471153259277,1,2.3147676166243142e-06,0.0011581508246321513,113.72864532470703,2,2.1042050796388877e-06,0.0011550071769475892
1.0,0.05,253,108.5573558807373,1,6.272861423219325e-06,0.0013759410186140084,109.53348708152771,2,7.300271109982745e-06,0.0014025979722934196
1.0,0.05,377,105.9047589302063,1,0.00016067958123532376,0.0027153386616098354,123.91446018218994,3,0.00014992315159638323,0.00259263066440793
1.0,0.05,196,99.48034024238586,1,1.0937539444394916e-05,0.0009479293759732577,106.2423951625824,2,1.1814561403296446e-05,0.0009551599170555012
1.0,0.05,315,92.38114261627197,1,0.0002921887138229362,0.004406655334489401,120.8863217830658,3,0.00027958302447861035,0.004259056517031602
1.0,0.05,441,82.688396692276,1,4.919728636173182e-05,0.0013532563740077126,114.5620391368866,2,4.588257433106148e-05,0.0013153484015332373
1.0,0.05,83,80.64067959785461,1,0.00011356015559202573,0.002830610113378776,139.0333957672119,3,9.281046611602889e-05,0.002571591983470628
1.0,0.05,144,82.99476861953735,1,2.799337479917803e-06,0.001111722753246596,125.01782202720642,2,3.1660234422224173e-06,0.0011165112407278024
1.0,0.05,254,86.05367088317871,1,0.00015733953362826158,0.0033666976508398105,127.22500967979431,2,0.0001515268778928649,0.003284310937917217
1.0,0.05,197,92.97028851509094,1,2.7513645665449556e-06,0.001220850503914292,126.86333012580872,2,2.5474616224548343e-06,0.0012201208439325594
1.0,0.05,378,91.99259972572327,1,1.5548759444219464e-05,0.0013913430733399682,144.00704503059387,3,1.2898274070639196e-05,0.001370042736376155
1.0,0.05,316,110.31534028053284,1,7.70893332011354e-05,0.002478397858448857,125.04832625389099,2,7.532742530193888e-05,0.0024574857352375927
1.0,0.05,442,101.51214218139648,1,3.389499107702821e-05,0.0010229284996556398,125.55992937088013,2,3.27361791607744e-05,0.0010139416857728786
1.0,0.05,84,99.84155654907227,1,1.0859563820482404e-05,0.0012634618114788587,144.5813558101654,3,8.668263125979891e-06,0.0012267941253621057
1.0,0.05,255,104.61136507987976,1,0.00018062840216712751,0.0034831700302968617,117.64976453781128,2,0.00017701612970200668,0.0034376612413692686
1.0,0.05,145,102.66905045509338,1,0.000211139352329701,0.004249169316111807,139.3272566795349,3,0.000198485062967993,0.004085588358064596
1.0,0.05,198,106.5978512763977,1,2.5433228913989563e-06,0.0010774818850708579,115.76434874534607,2,3.000792161131364e-06,0.0010904015263012495
1.0,0.05,379,107.53964138031006,1,1.5368720176795396e-05,0.0012931378195895544,136.88996291160583,3,1.8260317503128923e-05,0.0013192818986565626
1.0,0.05,317,97.00101709365845,1,0.00015444519332076236,0.0033355421614103802,126.88359475135803,2,0.0001502732259156098,0.003285839034506482
1.0,0.05,443,94.65732979774475,1,8.108228315962583e-05,0.0023301692577075493,132.99264907836914,2,8.439609985360577e-05,0.0023760698836300556
1.0,0.05,85,98.52533388137817,1,1.4196334264944972e-05,0.0013249893393952102,134.4538757801056,2,1.5975072442595442e-05,0.001341968259297803
1.0,0.05,256,102.3866593837738,1,0.0005623252716922963,0.008124031269971748,144.72228074073792,3,0.0005763689104486072,0.008299219016368346
1.0,0.05,146,103.34472870826721,1,3.747147995233621e-05,0.0014216761582530979,144.01981568336487,3,4.203785854779813e-05,0.0014542974839827799
1.0,0.05,199,109.22249865531921,1,0.00020093009222329794,0.003194925290869391,119.15559816360474,2,0.00020499216511611702,0.003240923658583555
1.0,0.05,380,113.21368408203125,1,0.00017291043624803216,0.0036068566172895796,106.81799030303955,2,0.00017878186972408798,0.003681129671932999
1.0,0.05,318,101.32108950614929,1,8.645301687810734e-05,0.0016111430011705131,109.81946897506714,2,8.294396218235295e-05,0.001576606910015004
1.0,0.05,444,90.7351975440979,1,0.00027499314600494497,0.004042446021677523,112.88769865036011,2,0.0002731857241230562,0.004021994937410746
1.0,0.05,86,86.56214165687561,1,5.33382477199628e-05,0.0020946982731582615,114.67076587677002,2,5.542744309903636e-05,0.0021264990757227393
1.0,0.05,147,92.6927399635315,1,2.175934259525066e-06,0.0008945477203515094,108.0591950416565,2,1.6743463874284598e-06,0.0008868011534469928
1.0,0.05,257,94.71532130241394,1,3.6395376043939e-06,0.0013643398196666445,108.79317283630371,2,3.907505258670205e-06,0.0013698036962256385
1.0,0.05,200,93.86334490776062,1,2.9918476345255138e-05,0.0011902064000588936,107.4636902809143,2,3.180880797701615e-05,0.001210964780385141
1.0,0.05,381,94.46750807762146,1,6.850202155189738e-05,0.0030532121297435627,137.51861572265625,3,6.210698827771217e-05,0.0029463263163108
1.0,0.05,319,90.4660108089447,1,1.6706841511470226e-05,0.001681606351609882,126.39732885360718,2,1.828909940528032e-05,0.0017048965919011644
1.0,0.05,445,92.13217496871948,1,1.4904490950303601e-05,0.0010348330463458193,129.71661257743835,2,1.347572413141029e-05,0.001023662700409606
1.0,0.05,87,100.42679500579834,1,8.016898065235127e-05,0.0017076303036259203,127.57283329963684,2,8.094848265400607e-05,0.0017164600251441792
1.0,0.05,201,107.75413465499878,1,0.00022841096305031738,0.0038323814997135207,117.72847294807434,2,0.0002259573897933128,0.0038036449402647898
1.0,0.05,148,107.33616518974304,1,5.416019518258076e-05,0.0015235511084755416,135.59294748306274,3,6.056437694874591e-05,0.0015922195439784443
1.0,0.05,258,107.07686042785645,1,1.4860573716068403e-05,0.0005971027276620814,137.36041951179504,3,1.1335504567704967e-05,0.0005836501873995835
1.0,0.05,382,103.65874075889587,1,0.00010759948564173602,0.002740012357711456,141.0446355342865,3,0.00011783570067922795,0.002876508734907365
1.0,0.05,320,99.02174377441406,1,1.5024073352876515e-05,0.0015298102325347904,140.51916193962097,3,1.814525483023495e-05,0.0015582291012394142
1.0,0.05,446,93.2939350605011,1,2.792709024538398e-06,0.0009653656630673338,125.06721997261047,2,2.255342270825755e-06,0.0009574591258400693
1.0,0.05,88,94.75702166557312,1,8.069284295220615e-06,0.001350789096076342,122.89037322998047,2,9.204483778095544e-06,0.001371172442533164
1.0,0.05,202,103.14804339408875,1,1.7647868592163804e-06,0.0010286950740544445,125.23085618019104,2,1.9911010475112593e-06,0.0010309068363762333
1.0,0.05,149,104.60502886772156,1,0.00011172703179293877,0.002728939512352333,124.53824591636658,2,0.00010642892583166282,0.0026608637862837545
1.0,0.05,259,105.73005056381226,1,0.00012955665998813838,0.002128099188200557,124.53052186965942,2,0.00013333824074817396,0.0021732293590985448
1.0,0.05,383,102.98860955238342,1,0.00013371585614700267,0.0036725634359919246,129.02680110931396,2,0.00012809552839492533,0.003588357461663264
1.0,0.05,321,102.635897397995,1,3.9426686962697114e-05,0.0019955744455567043,124.07530927658081,2,3.819995797059622e-05,0.0019773613826811116
1.0,0.05,447,100.40115642547607,1,3.074248663754134e-05,0.001398289862455254,139.7207944393158,3,2.4631517920328432e-05,0.0013364248333677772
1.0,0.05,89,105.48513722419739,1,4.566981404559574e-05,0.001325730515890936,121.85663270950317,3,3.845107735628589e-05,0.001236384992564452
1.0,0.05,150,103.18193292617798,1,0.00010654457818502623,0.0016911925824044027,103.46858596801758,2,0.00010114967270037677,0.0016384543105467067
1.0,0.05,260,103.23096442222595,1,5.182444856331778e-06,0.0008340504368469746,102.83672404289246,2,5.836171884176862e-06,0.0008395187493679351
1.0,0.05,203,109.09162378311157,1,1.0688662952676497e-05,0.001509354202725094,118.44662737846375,3,1.4188288941130234e-05,0.0015568470464144713
1.0,0.05,384,80.97307443618774,1,3.926002233671184e-05,0.0013341930797090985,111.6790611743927,2,4.192043875970578e-05,0.0013618932377499678
1.0,0.05,322,86.01250314712524,1,5.174602124305815e-06,0.0009252918261731124,119.29173421859741,2,4.748109472084862e-06,0.0009157391505389031
1.0,0.05,448,88.29422450065613,1,4.301259915428417e-06,0.0010023455481224374,122.0856306552887,2,5.001415921861801e-06,0.0010129542954187586
1.0,0.05,90,94.59155678749084,1,8.789502635682339e-05,0.002499957067326462,124.92435479164124,2,8.452405794639084e-05,0.0024536094549920686
1.0,0.05,151,101.40879654884338,1,5.3870339907867136e-05,0.002560556702277307,125.40259671211243,2,5.190019734571277e-05,0.002530386390116701
1.0,0.05,261,101.267653465271,1,2.6713734253524813e-06,0.0012545008716152153,124.06643342971802,2,2.44255370609897e-06,0.0012556633960048153
1.0,0.05,204,99.88836121559143,1,0.00034664782828612296,0.00508949232598083,125.480140209198,2,0.00035289866471130833,0.0051634996070247284
1.0,0.05,385,104.3233950138092,1,0.00018612215046529888,0.003626041569667356,122.01535296440125,2,0.00019293989240308485,0.0037152872611789754
1.0,0.05,323,106.70327711105347,1,0.00018959591522108675,0.0038496355286549307,131.30122804641724,3,0.00019953530317002436,0.003988164026719079
1.0,0.05,449,106.4488935470581,1,0.0001480283945656559,0.00285496914301874,127.09370231628418,3,0.00013946319452918184,0.0027617875584060366
1.0,0.05,91,98.95838737487793,1,0.001198544943199776,0.01726720944982167,134.4701201915741,3,0.001169079007463192,0.016895091215698058
1.0,0.05,205,92.07905673980713,1,0.00023256266925143713,0.0038647589624460645,118.79511427879333,2,0.00022969784745571938,0.0038276090756425136
1.0,0.05,262,96.28057503700256,1,0.00010129063312389356,0.0022451909295435014,120.40282487869263,2,0.00010473942510432966,0.0022837248043244183
1.0,0.05,152,97.4271342754364,1,1.2735789947441627e-06,0.0011541763034205493,120.84458875656128,2,1.03324019250194e-06,0.0011484693805630486
1.0,0.05,386,91.95847201347351,1,0.0002574238824619748,0.004072052371263514,129.54231810569763,2,0.0002533380047511919,0.004026279652773957
1.0,0.05,324,104.45297408103943,1,3.9765019198124255e-06,0.0005367430863913318,154.08622193336487,3,5.20180864068592e-06,0.0005452009379938446
1.0,0.05,450,108.80345940589905,1,0.0002393222076069518,0.004033736100043944,152.46241402626038,3,0.0002267178375925606,0.003878415108252523
1.0,0.05,92,104.13450980186462,1,0.0006652820669908619,0.00979244796670966,130.73272109031677,2,0.0006566415630003006,0.009684638714235236
1.0,0.05,263,109.71938943862915,1,5.922134251864671e-06,0.0014317198081986854,125.30328226089478,2,5.288057959282219e-06,0.0014255912846167873
1.0,0.05,153,107.82228636741638,1,0.00015290252867129913,0.0028026505117161767,137.78076195716858,3,0.00016159865146882926,0.0029073848774932285
1.0,0.05,206,107.73310089111328,1,8.504010159000587e-05,0.0021321630376719925,140.1407115459442,3,7.089190414289426e-05,0.001987316216425626
1.0,0.05,387,111.66505765914917,1,9.929951743503286e-06,0.0011171280440648772,102.53527331352234,2,8.38900673150685e-06,0.0011133013816933177
1.0,0.05,325,84.23343014717102,1,0.00014550483402183054,0.0028042176933520554,130.91437792778015,3,0.00015874292474455553,0.0029724081695378375
1.0,0.05,451,82.38150668144226,1,0.0007515936085909433,0.010531345139640214,114.16742634773254,2,0.0007454116801362307,0.010453858849028615
1.0,0.05,93,80.54256224632263,1,0.00014863740493174438,0.0028550427856501265,114.22196340560913,2,0.00014719909170504258,0.002837933628999246
1.0,0.05,207,89.46340227127075,1,0.0001621561897870591,0.0023183614449911647,119.35920238494873,2,0.00015696373436776184,0.002266226550772868
1.0,0.05,264,87.26017904281616,1,0.0004347959785693374,0.007413914036669762,140.88775086402893,3,0.0004186827763334422,0.0072074834666941
1.0,0.05,154,90.62399077415466,1,0.00010109093609291359,0.0018227405562663529,138.83248734474182,3,0.00011352678371106913,0.0019454723535857574
1.0,0.05,388,95.88954758644104,1,1.3221771551564348e-06,0.0011580587451905694,142.5436305999756,3,2.7231237256229273e-06,0.0011540872553301557
1.0,0.05,452,98.90245938301086,1,2.281687558244473e-05,0.0016630266636045203,131.96395206451416,2,2.0812961760944685e-05,0.0016280159187834662
1.0,0.05,326,101.88045883178711,1,4.733043659427729e-05,0.001316751209762855,151.26149344444275,3,4.008549637272997e-05,0.0012288971176464423
1.0,0.05,94,103.35391211509705,1,2.3126041888457647e-07,0.0011545923751685452,128.31784629821777,2,2.290755515604975e-07,0.0011532733030822618
1.0,0.05,208,110.55882930755615,1,0.00018557487782745153,0.0029912636630852153,109.57457733154297,2,0.0001835152494149945,0.0029687321202960444
1.0,0.05,265,112.71849656105042,1,1.5585994833546624e-05,0.001592875767657831,104.90650629997253,2,1.757927240724281e-05,0.0016092333736611004
1.0,0.05,155,111.87956023216248,1,1.3909631101406659e-05,0.0016294022601327047,103.62472128868103,2,1.2643030895290904e-05,0.0016044443314400822
1.0,0.05,389,104.90175795555115,1,8.776141106357673e-06,0.0011245350914019707,103.46810722351074,2,1.0072198153684385e-05,0.0011392406977871318
1.0,0.05,327,81.32855749130249,1,4.504965979889197e-06,0.0008795544185584574,137.03342247009277,2,3.9244295039566314e-06,0.0008748033163531747
1.0,0.05,95,83.0769898891449,1,1.4194005673473996e-05,0.0009849923852981556,136.37044954299927,2,1.283198106753355e-05,0.0009731560588534497
1.0,0.05,453,81.53224515914917,1,8.778905709180886e-05,0.0024304525887503124,154.921245098114,3,9.546130647000902e-05,0.0025215450292392274
1.0,0.05,209,105.58901381492615,1,3.254691297724215e-06,0.0010343194181842838,124.38606309890747,2,3.943344481835835e-06,0.0010473377796752891
1.0,0.05,156,111.18087840080261,1,9.116108507350978e-05,0.0015873662824403545,122.22405743598938,2,8.736916394257487e-05,0.0015545899596876044
1.0,0.05,266,108.45337462425232,1,7.346667799950168e-05,0.002121999282235129,142.5978934764862,3,6.768706731542104e-05,0.002043845271394499
1.0,0.05,390,111.06726431846619,1,4.940648891700173e-06,0.001408602855229969,129.04999041557312,2,5.906426408650805e-06,0.0014191049020246635
1.0,0.05,96,103.81607437133789,1,4.3075029474493494e-05,0.0011524806136346503,113.76288676261902,2,4.4544524664065204e-05,0.0011676493308588473
1.0,0.05,328,106.1897222995758,1,2.3748606780705924e-06,0.0012112930416620102,126.59106826782227,3,3.944178268073038e-06,0.0012630414648148237
1.0,0.05,454,108.54484367370605,1,9.700967061916691e-05,0.003052382810308917,125.29533743858337,3,8.907151357182743e-05,0.002936971771918161
1.0,0.05,210,113.46552348136902,1,7.389451433805238e-05,0.002074180379824221,87.92456316947937,2,7.752029322436211e-05,0.002122672499346488
1.0,0.05,157,108.55850005149841,1,1.1346600275642297e-06,0.0010591340742570053,83.7592875957489,2,1.5259998579210915e-06,0.0010583480511518707
1.0,0.05,267,105.3845329284668,1,3.408169146316783e-05,0.0014381029335613859,85.79824590682983,2,3.58670639487126e-05,0.001460955473388659
1.0,0.05,391,86.04479146003723,1,7.053033414624499e-05,0.002475925846427572,124.57993817329407,3,6.159992132230246e-05,0.002336965560024893
1.0,0.05,97,85.99690771102905,1,3.783095769094788e-05,0.0010950049004961146,119.33702421188354,2,3.692200428601784e-05,0.0010845186697319904
1.0,0.05,455,93.65369987487793,1,2.496216724754928e-05,0.0009550443546225181,114.74888730049133,2,2.4084411579905454e-05,0.0009462052622462462
1.0,0.05,329,91.92194986343384,1,1.051771404098896e-05,0.0006578051527268083,132.23830127716064,3,8.19279397301706e-06,0.000644560612486314
1.0,0.05,211,99.60853433609009,1,2.4408344657063615e-05,0.0012402873649786934,112.83706164360046,2,2.633473603336807e-05,0.0012607002145576638
1.0,0.05,158,100.98024344444275,1,0.0005368572790148676,0.008318944344799252,110.47851991653442,2,0.000525049742311061,0.008170905350965839
1.0,0.05,268,102.7773175239563,1,0.00011713234831709201,0.0026282473305122,115.9896149635315,2,0.00011353816527172439,0.0025796905923259465
1.0,0.05,392,97.34644985198975,1,1.7423728032320355e-05,0.0010506361494567245,121.33962392807007,2,1.6103926370208246e-05,0.0010370014734645526
1.0,0.05,98,102.69237303733826,1,0.0008274593197141161,0.011194512405794659,102.60455369949341,2,0.0008153245470936616,0.011047134270570927
1.0,0.05,330,103.49635100364685,1,0.0005060808948186095,0.006988057578960851,95.61884379386902,2,0.000497248904283471,0.006885502575992187
1.0,0.05,212,100.02137184143066,1,0.00011705167715987916,0.0021523387606362417,96.44019651412964,2,0.00011424721359543736,0.0021173848879879813
1.0,0.05,456,106.18147015571594,1,0.00020484211934540148,0.004009456963142702,115.3713972568512,3,0.00019590336077249395,0.0038949614523529903
1.0,0.05,269,92.10734295845032,1,9.316467808447035e-05,0.0024615486790518096,108.14693689346313,2,9.435899283009058e-05,0.002478235607420342
1.0,0.05,159,95.06849431991577,1,9.514351741846674e-06,0.001065535426878069,123.77352595329285,3,1.197418758046112e-05,0.0011234379246206302
1.0,0.05,393,81.41822791099548,1,0.0002926188985848207,0.004411578070221255,131.94375324249268,3,0.00025747116089209696,0.003989190438975213
1.0,0.05,331,95.77639174461365,1,0.000536420166379157,0.009415397355126006,112.55244398117065,2,0.0005414035448641671,0.009481699291019418
1.0,0.05,213,96.15125560760498,1,7.073176990468766e-05,0.001919150120664253,123.63888788223267,3,7.745498253533786e-05,0.0020014278055278216
1.0,0.05,457,94.71516823768616,1,0.0003494963343200254,0.004669413706388621,122.11018705368042,3,0.00036141795205216193,0.004810001035515621
1.0,0.05,270,91.86278963088989,1,0.000428313658424052,0.006196311993465312,100.42565274238586,2,0.00043758716851978756,0.006308537870768998
1.0,0.05,160,90.24334788322449,1,0.0002838337009320358,0.004345630031924686,113.59716773033142,3,0.00027268227814365357,0.004213130265921727
1.0,0.05,394,91.97469186782837,1,2.0832783441629648e-05,0.001565911350963085,84.80935406684875,2,2.2017524903073212e-05,0.001586872197822699
1.0,0.05,332,69.43791127204895,1,4.4486151737367145e-05,0.001738650783978241,103.7586145401001,2,4.203754410853963e-05,0.0017082552148985116
1.0,0.05,458,70.76267910003662,1,4.388494786876858e-06,0.0013789129362893936,110.00431108474731,2,3.462888518033129e-06,0.0013709624673050541
1.0,0.05,214,70.50992846488953,1,1.18815902730064e-05,0.0016434957322842155,124.26829218864441,3,9.63896204843843e-06,0.001598816445722642
1.0,0.05,271,71.18851852416992,1,7.009024267745618e-06,0.0010306587812135583,126.73363399505615,3,4.595582112782921e-06,0.0009816199272883192
1.0,0.05,161,72.49900102615356,1,2.5699328480094446e-05,0.0016793911336943604,112.11516952514648,2,2.4241690117641385e-05,0.0016605287629354118
1.0,0.05,395,93.94872331619263,1,4.5223396022892645e-05,0.0014511835953863652,115.71167826652527,3,5.036083284078502e-05,0.0015206910432580812
1.0,0.05,333,84.2526593208313,1,1.1867220836065816e-06,0.0009595852379556349,112.96915006637573,2,1.4341943306066189e-06,0.000970698423959058
1.0,0.05,215,84.02041435241699,1,1.8454053613629703e-05,0.0008732201801224185,100.43738579750061,2,1.92065831564307e-05,0.0008785649873763215
