alpha,subset_ratio,repetition,os_time,os_iter,os_beta_mse,os_sigma_mse,inr_time,inr_iter,inr_beta_mse,inr_sigma_mse
1.0,0.1,173,187.56729793548584,1,0.00013204926274686834,0.002446712447735691,208.7762017250061,2,0.00012751935427771712,0.0023873104118338267
1.0,0.1,297,166.37977766990662,1,7.845430032476093e-05,0.001157989034634155,239.02211380004883,2,7.662611980411014e-05,0.0011383291760989176
1.0,0.1,483,175.82688117027283,1,6.023966291952847e-07,0.0005842176943161495,232.81180095672607,2,6.820158753561265e-07,0.0005853079131031341
1.0,0.1,422,211.00721764564514,1,0.00024263776290991764,0.0031920391058375985,220.49761605262756,2,0.00023831531732869423,0.003141779617056984
1.0,0.1,174,189.4590835571289,1,2.055305795359141e-05,0.0004632466073809623,227.18047332763672,2,2.0708777709556052e-05,0.00046439316297815767
1.0,0.1,298,193.5805220603943,1,0.00015454177686732493,0.002375410083141481,221.3074917793274,2,0.00015307110741144387,0.0023570646294456357
1.0,0.1,484,188.8067660331726,1,6.144493269720902e-07,0.0006271996390117255,212.11906456947327,2,7.845026927083778e-07,0.0006301856726697209
1.0,0.1,423,195.2099153995514,1,0.000273498751321417,0.0036262769442021005,199.54205536842346,2,0.00027199695944157766,0.0036096362620870277
1.0,0.1,175,181.20278787612915,1,0.00022182385188371681,0.0033792969207064893,216.76584243774414,2,0.00022124472601701582,0.0033718909413525343
1.0,0.1,299,179.2883996963501,1,0.0001514066918624726,0.0023661871275777843,226.28877758979797,2,0.00015017699438953143,0.002351049158271364
1.0,0.1,485,192.62957620620728,1,1.705581756818766e-05,0.0006328208179874014,226.0143768787384,2,1.6636627721309548e-05,0.0006267551329347677
1.0,0.1,424,197.0410692691803,1,1.3016657752514246e-06,0.0005081394040976931,218.0411729812622,2,1.1958610753186282e-06,0.0005068117691354228
1.0,0.1,176,186.94944858551025,1,6.76932701099979e-05,0.0014624506462667943,232.8534390926361,2,6.678471891813541e-05,0.0014505078078124547
1.0,0.1,300,190.322270154953,1,9.204167661189947e-05,0.0016489893935321789,209.47164106369019,2,9.170313437147612e-05,0.001644901248215251
1.0,0.1,486,196.3881332874298,1,4.6879962959508095e-05,0.0012385581625684412,197.50637698173523,2,4.596798781039322e-05,0.0012260155577125196
1.0,0.1,425,185.78456926345825,1,3.602966792866436e-06,0.0004776151138910102,201.17640113830566,2,3.7679663318662743e-06,0.0004775298778930984
1.0,0.1,177,162.74867129325867,1,4.2558806233199345e-07,0.00033848249429794657,222.15160465240479,2,3.629173992992738e-07,0.0003417140049514982
1.0,0.1,301,181.0862946510315,1,2.8389715974162223e-06,0.00040744711846929597,222.4532289505005,2,3.0379798926192123e-06,0.0004089044066127028
1.0,0.1,487,187.29761934280396,1,0.00020753007532971684,0.0037798882209884328,221.11217331886292,2,0.00020533890256878832,0.0037503027009147694
1.0,0.1,426,193.54162526130676,1,0.000337086462953307,0.004645410019104085,228.6692910194397,2,0.00033591882992083506,0.0046314734350715505
1.0,0.1,178,179.74807834625244,1,8.942720082810447e-06,0.0004677343031958705,235.59856295585632,2,8.123143140786184e-06,0.0004659079547162646
1.0,0.1,302,193.54835200309753,1,2.8742374279579426e-05,0.0012203798355425377,206.0548665523529,2,2.8493108221251825e-05,0.0012161918533706456
1.0,0.1,488,195.45576906204224,1,3.7033082735125814e-05,0.0007340391502585892,200.1536316871643,2,3.630996140499229e-05,0.000727027024530485
1.0,0.1,427,184.5100073814392,1,3.8910063646666695e-06,0.0006302409541364583,215.2655098438263,2,3.505198322199875e-06,0.0006258210625064074
1.0,0.1,0,174.00989508628845,1,0.00010670595578984388,0.0025442293438811005,224.08481669425964,2,0.00010607468802087076,0.0025347888212674773
1.0,0.1,179,165.4199993610382,1,3.597901981768995e-06,0.0006239976283308891,230.8768515586853,2,3.487627569201024e-06,0.0006214950756226707
1.0,0.1,303,187.48199367523193,1,3.094918467734141e-05,0.0007640771706181915,223.8782253265381,2,3.201382685456494e-05,0.0007754797762041431
1.0,0.1,489,196.9787082672119,1,2.0832885767226564e-05,0.0007898439226788459,223.31508612632751,2,1.987738020417586e-05,0.0007774936467725123
1.0,0.1,428,193.8823082447052,1,6.767211827000865e-07,0.0006110348218381187,231.27850103378296,2,7.400350995920981e-07,0.0006119951149699892
1.0,0.1,1,185.2842559814453,1,1.2641793602826104e-05,0.0006592901074242473,238.7083511352539,2,1.354240930170707e-05,0.0006712797055494382
1.0,0.1,180,181.26751160621643,1,4.606111849933196e-05,0.00111393110104827,237.36563086509705,2,4.459054094475468e-05,0.0010963059411477133
1.0,0.1,304,200.63707995414734,1,0.0003743089222268553,0.004651252234020142,197.46687936782837,2,0.0003766487940054234,0.0046783424243947175
1.0,0.1,490,191.43825936317444,1,3.364401196927693e-07,0.0004641467573265327,199.11941599845886,2,3.5619561471269934e-07,0.0004636737923742288
1.0,0.1,429,166.92697978019714,1,7.849210099983485e-05,0.0017514243555191802,222.3621106147766,2,7.789561709645422e-05,0.0017438342567274465
1.0,0.1,2,162.6919059753418,1,2.6707235949676203e-06,0.0005475540441469973,228.25851368904114,2,2.404603856273307e-06,0.0005409086382649
1.0,0.1,181,161.23348212242126,1,2.6402111344630756e-05,0.0009729425028271891,236.22217059135437,2,2.5800602720585325e-05,0.0009666816560540037
1.0,0.1,305,188.59649014472961,1,4.634616469764896e-05,0.0012218416604798644,225.62728810310364,2,4.605181589226528e-05,0.0012178122370844514
1.0,0.1,491,197.49622988700867,1,3.774488496196365e-07,0.00047179575580485604,222.52551794052124,2,3.3650629941162366e-07,0.00047189843256121444
1.0,0.1,430,190.33228945732117,1,0.00012866008418279865,0.0018454549432474709,233.5554416179657,2,0.00013030170108035933,0.0018644094407453018
1.0,0.1,3,183.21748447418213,1,0.0002550599938287913,0.004345813152421164,233.4615786075592,2,0.00025415384667034117,0.004333528078891695
1.0,0.1,182,180.45487451553345,1,0.0001945731322709595,0.0028614760016846498,227.4598104953766,2,0.00019217352105742547,0.0028334119213937357
1.0,0.1,306,197.8768606185913,1,2.964044386594026e-06,0.00047791953563462204,204.24195456504822,2,3.1101068931653366e-06,0.00048168835716894077
1.0,0.1,492,182.13128209114075,1,1.5902513599963013e-05,0.0007608228333327564,209.86915278434753,2,1.6369743908669727e-05,0.0007666764522193536
1.0,0.1,431,167.82188439369202,1,7.67474925684713e-05,0.0015950030505740684,225.79924821853638,2,7.560298404699401e-05,0.0015805717336420113
1.0,0.1,4,174.1015911102295,1,2.387737031212471e-05,0.0009422292225303547,232.95072388648987,2,2.3185683966877055e-05,0.0009319794809646371
1.0,0.1,183,171.85851955413818,1,5.409496091658057e-07,0.0007041974386983229,229.39757680892944,2,5.019927416899063e-07,0.0007035716265263759
1.0,0.1,307,192.65707755088806,1,3.557408263897281e-05,0.0011239850756583276,222.6572768688202,2,3.5149797643742016e-05,0.001118508512218565
1.0,0.1,493,187.3900284767151,1,0.0002968082857027657,0.004162916773357169,233.5060954093933,2,0.0002935952132043153,0.00412606468223047
1.0,0.1,432,182.97032642364502,1,5.485086303536518e-05,0.001472838641914175,237.6452441215515,2,5.5979189311029134e-05,0.0014887655771752223
1.0,0.1,5,188.73863697052002,1,2.5087640293072478e-05,0.0007092546969354647,223.0944368839264,2,2.4546900111967554e-05,0.0007032419509823513
1.0,0.1,184,194.9560923576355,1,0.00014296231433043658,0.0025169304108565694,217.7874391078949,2,0.0001410985136734978,0.00249170688168453
1.0,0.1,308,189.2417893409729,1,1.954141529405277e-05,0.000602002816456167,209.00971794128418,2,1.9227513990769933e-05,0.0005993078782929838
1.0,0.1,494,179.0909125804901,1,2.3740298736336826e-06,0.00042430200246303796,224.06420183181763,2,2.2714845035542217e-06,0.00042260135118731603
1.0,0.1,433,166.94941782951355,1,0.00014357224347734664,0.0022385236905985133,232.53457641601562,2,0.00014213230314971743,0.0022208086617777067
1.0,0.1,6,174.98586320877075,1,3.0489602174254405e-05,0.0008771983174180103,228.70247626304626,2,2.922105190410585e-05,0.0008602459045975541
1.0,0.1,185,183.3065767288208,1,3.218335508373819e-05,0.0007684960100218726,219.4937026500702,2,3.271421845082683e-05,0.0007740592359495881
1.0,0.1,309,188.95305752754211,1,1.5050653287872115e-07,0.00039231107745841843,224.23314595222473,2,1.1881869097860003e-07,0.0003911963652998148
1.0,0.1,495,174.3976902961731,1,7.142687145690008e-06,0.0006241084733678739,241.67008447647095,2,6.960741482571558e-06,0.0006225389901553759
1.0,0.1,434,180.49729704856873,1,1.2871384789907968e-06,0.0005635855935892421,230.56814455986023,2,1.4645679360542788e-06,0.0005676402077585047
1.0,0.1,7,192.46143126487732,1,7.300138789490535e-06,0.0008126966242642768,215.61099910736084,2,7.068439131922078e-06,0.0008088788567280495
1.0,0.1,186,198.6427128314972,1,4.785300531341862e-05,0.000885033876986804,210.2876479625702,2,4.9156188805782384e-05,0.0008956109044201158
1.0,0.1,310,181.38494777679443,1,9.812712892750735e-05,0.0015748246609904456,213.60412669181824,2,9.878994860761019e-05,0.0015827152105084086
1.0,0.1,496,164.91587686538696,1,3.62041323973503e-05,0.0007780256638690854,226.55637454986572,2,3.6856817614682325e-05,0.000785644573507378
1.0,0.1,435,175.96987199783325,1,8.564869804312416e-05,0.0015893069811446017,234.15986609458923,2,8.398596485286263e-05,0.0015683718708965318
1.0,0.1,8,183.2360372543335,1,1.0419693850546634e-06,0.0004290673806492452,221.65595602989197,2,9.190849060900986e-07,0.00042630221264576914
1.0,0.1,187,186.35196685791016,1,2.854925568341336e-05,0.0009176803254729739,215.49823689460754,2,2.8852590734305474e-05,0.000921443215739415
1.0,0.1,311,192.51527166366577,1,1.2609256290133553e-05,0.000814712057489947,223.54402327537537,2,1.2114718628577336e-05,0.0008075300691440571
1.0,0.1,497,167.7484221458435,1,1.4456528118089349e-05,0.0007775524263014794,244.67666935920715,2,1.5285295063205145e-05,0.000787443271421321
1.0,0.1,436,188.03489756584167,1,8.743702773941998e-06,0.0007566766482464916,232.3737757205963,2,9.101085714160734e-06,0.0007628670549006826
1.0,0.1,9,199.40881156921387,1,2.2146266067052368e-06,0.0005544539684485062,217.23566389083862,2,2.1720045470197035e-06,0.0005538604775691871
1.0,0.1,188,203.88686537742615,1,1.3880650395074616e-05,0.00034600702472213125,203.29838109016418,2,1.3274326147510736e-05,0.00033984472112171926
1.0,0.1,312,187.26564478874207,1,6.716692167908308e-05,0.0012378676448366306,197.36027932167053,2,6.611102041627633e-05,0.001225720892032065
1.0,0.1,498,156.9748833179474,1,8.025658645506472e-06,0.0006204283190007154,216.63452696800232,2,8.297613684356953e-06,0.0006230849385886223
1.0,0.1,437,163.42315793037415,1,1.3225969955075009e-05,0.0005211032577038025,219.84837698936462,2,1.2872903757559896e-05,0.000517922708494804
1.0,0.1,10,180.75785970687866,1,9.205974260932482e-06,0.0005977095696301168,210.42047452926636,2,9.434553478509541e-06,0.0005992475458603922
1.0,0.1,189,183.26316475868225,1,3.6914926166752705e-05,0.0011796233414797948,207.05787014961243,2,3.642687107126602e-05,0.0011725319044234635
1.0,0.1,313,176.2004542350769,1,1.4944465620754038e-05,0.0008176836634312583,201.65488696098328,2,1.6025189738982843e-05,0.0008330615377453879
1.0,0.1,499,169.68212389945984,1,5.408019639534894e-05,0.0012819249243252652,212.37330412864685,2,5.319043910868291e-05,0.0012712202029296665
1.0,0.1,438,168.5658643245697,1,7.032796218025832e-07,0.0005903956244128596,187.16396069526672,2,6.167520242557497e-07,0.0005876077627586921
1.0,0.1,11,165.87298393249512,1,2.1989228156895763e-05,0.0008904246197238365,177.04692387580872,2,2.061414627741157e-05,0.0008719900984154644
1.0,0.1,190,177.11245369911194,1,0.00012171003125603689,0.0025387523136157207,169.25875616073608,2,0.00012366220993827642,0.0025642812676592293
1.0,0.1,314,152.0110650062561,1,5.710253365253875e-05,0.0011225354335398588,190.37006163597107,2,5.5896032482072135e-05,0.0011080265901128406
1.0,0.1,439,160.04028940200806,1,1.2580885456708074e-05,0.0008192302178868166,187.8218274116516,2,1.1899991074682217e-05,0.0008118067990105503
1.0,0.1,12,164.80872559547424,1,8.075911969147254e-05,0.0017458001910099885,185.19888067245483,2,7.959660499275427e-05,0.001730513694033401
1.0,0.1,191,164.32349491119385,1,8.740423485089604e-06,0.0006276037829263084,185.64863848686218,2,7.873926836301596e-06,0.0006174139108169656
1.0,0.1,315,152.529940366745,1,0.00017363916391956099,0.0018243249573497403,185.59850764274597,2,0.0001705749173758907,0.0017942883969656054
1.0,0.1,440,161.36264610290527,1,2.3027531805382418e-06,0.0006106383019939072,176.05381512641907,2,2.405443688074365e-06,0.0006122520901275323
1.0,0.1,13,154.17380452156067,1,7.102324554258998e-05,0.001140510007933663,168.6319704055786,2,7.555993269709969e-05,0.0011917275304051793
1.0,0.1,192,155.49221086502075,1,0.00018101950240439232,0.0027002877453592643,164.92119240760803,2,0.00017746456730566442,0.002656547793156671
1.0,0.1,316,147.64271211624146,1,1.541103989016376e-05,0.0005048672874411369,173.27374148368835,2,1.588036948492693e-05,0.0005105345928009212
1.0,0.1,441,149.26456141471863,1,9.629222907859531e-06,0.0007687940159996083,187.83097648620605,2,9.189153236119834e-06,0.0007608878010226397
1.0,0.1,14,155.44986176490784,1,8.301332075720387e-06,0.0007465575101445114,189.651380777359,2,8.859066478195576e-06,0.0007584962766571706
1.0,0.1,193,159.37885093688965,1,3.1972955557893906e-06,0.000648620988633508,186.37615942955017,2,3.4721993830356783e-06,0.0006551756796946293
1.0,0.1,317,157.78435349464417,1,1.7914328091981435e-06,0.000514498577094144,182.45899486541748,2,1.5526698450630222e-06,0.0005089378019868494
1.0,0.1,442,153.3807554244995,1,6.3519056873546265e-06,0.0004289506074267488,172.73925352096558,2,7.025946465518182e-06,0.00043496624604668147
1.0,0.1,15,153.08636665344238,1,2.518079777611723e-06,0.0006331966865536759,171.54878449440002,2,2.6632375623790695e-06,0.0006370695691436412
1.0,0.1,194,151.1759374141693,1,2.91828534573391e-06,0.00041800364606961964,172.5504593849182,2,2.9793069440855467e-06,0.000418124200317729
1.0,0.1,318,141.42445302009583,1,8.689840183826323e-05,0.0015842156581946333,174.60328078269958,2,8.643711643608182e-05,0.001578323749536014
1.0,0.1,443,145.72417283058167,1,5.247848501251914e-06,0.0006116215413119329,188.51141095161438,2,4.979375221415024e-06,0.0006064734369204468
1.0,0.1,16,146.98097229003906,1,8.942716570526357e-06,0.0007752618564875696,189.2382800579071,2,7.96348091648667e-06,0.0007591941845736407
1.0,0.1,195,156.6249749660492,1,2.0440443329721818e-05,0.0007296597004502539,185.21590638160706,2,2.1398690576820657e-05,0.0007398025171673158
1.0,0.1,319,158.50179529190063,1,3.752752132299184e-05,0.0009176275157011624,181.505441904068,2,3.683672590625459e-05,0.0009092726798426236
1.0,0.1,444,148.81744503974915,1,1.6285070315945528e-05,0.0008487579223089886,168.27315640449524,2,1.5875789460077483e-05,0.0008415508137238277
1.0,0.1,17,146.02899527549744,1,7.852208187206821e-05,0.0013235029104247504,171.43531584739685,2,7.817498246483414e-05,0.0013194776554952467
1.0,0.1,196,144.96110439300537,1,2.0527964556895623e-06,0.0005684804456842178,170.46506905555725,2,1.866518182186626e-06,0.0005667935860882177
1.0,0.1,320,142.438707113266,1,4.481416771232558e-05,0.001456347412052819,165.95538878440857,2,4.3859175358377675e-05,0.0014444434457354144
1.0,0.1,445,133.80258965492249,1,3.971322119416422e-07,0.0005070188394782913,176.36690068244934,2,3.054136037486242e-07,0.0005104316074821756
1.0,0.1,18,139.52307510375977,1,1.2053495312584384e-05,0.0005008995078615332,174.97994756698608,2,1.1313307604761837e-05,0.0004922607846977597
1.0,0.1,197,139.4958062171936,1,9.296150045739603e-05,0.001678870152218595,177.31195163726807,2,9.464384133244034e-05,0.0016992773241817855
1.0,0.1,321,143.12593269348145,1,2.008654387518167e-05,0.0007248494583119259,163.29555463790894,2,2.0568577390147077e-05,0.0007316550560571218
1.0,0.1,446,136.07039761543274,1,5.291965757626453e-06,0.0005624163119000921,160.46824884414673,2,5.549967207513124e-06,0.0005643992887381346
1.0,0.1,19,130.05330848693848,1,3.936509284320235e-05,0.0011564974387239353,167.34044528007507,2,3.860324876007723e-05,0.0011468829025556642
1.0,0.1,198,137.347962141037,1,3.927358565691419e-05,0.0006638417740417003,170.14462733268738,2,4.1269227848737627e-05,0.0006826543030790843
1.0,0.1,322,138.90764141082764,1,9.559342621615067e-06,0.000483353290347421,168.96224164962769,2,9.111353110454764e-06,0.00047905603303226253
1.0,0.1,447,138.91511702537537,1,7.419818677812847e-05,0.001590817275911109,175.7311270236969,2,7.30966610990527e-05,0.0015758142339422443
1.0,0.1,20,139.86809706687927,1,3.5928761916661394e-06,0.0004743750441396124,176.12364888191223,2,3.390050548565899e-06,0.00047349929926906857
1.0,0.1,199,139.9453330039978,1,1.640576249911426e-06,0.00040477143450786643,176.04486894607544,2,1.820373415074788e-06,0.0004060862689613871
1.0,0.1,323,142.9523606300354,1,5.106710497241889e-05,0.0011463119242802766,156.67818355560303,2,5.08348125308466e-05,0.001143292096365302
1.0,0.1,448,129.8372209072113,1,3.0292539633518054e-05,0.0006494367547798396,151.61494898796082,2,2.9676863059969464e-05,0.0006423366936216576
1.0,0.1,21,125.72368621826172,1,3.087627244187409e-05,0.0008055828819656144,154.38473415374756,2,3.1707224758905735e-05,0.0008164585849858023
1.0,0.1,200,117.22564697265625,1,1.8581841819095278e-05,0.0006011043683217944,153.2767767906189,2,1.7492857913325793e-05,0.0005894140865447386
1.0,0.1,324,126.98863434791565,1,4.211113642098575e-06,0.0005638620320312472,151.36945629119873,2,4.485782026887488e-06,0.0005672249224776885
1.0,0.1,449,128.87529373168945,1,1.5943965795000073e-06,0.000501443833758079,128.37907791137695,2,1.6863972217203662e-06,0.0005031219065964793
1.0,0.1,22,118.6029155254364,1,0.0002355068198129961,0.004042121584373586,125.66467618942261,2,0.00023678109678669984,0.004058833997271268
1.0,0.1,201,116.36696338653564,1,0.0002123273063439611,0.003005353647758117,117.86223697662354,2,0.00021052029520560113,0.002984401468538767
1.0,0.1,325,106.17914319038391,1,4.152079355449377e-05,0.0011662600323888877,102.53585743904114,2,4.242412233676612e-05,0.0011789127090594683
1.0,0.1,450,84.67912602424622,1,1.301808952563164e-05,0.0007749534780857186,113.62383198738098,2,1.3270022983039801e-05,0.0007784913547745503
1.0,0.1,23,83.81982445716858,1,3.764393040211093e-05,0.0010341075451179287,113.43381118774414,2,3.7409324623376933e-05,0.0010309131097366504
1.0,0.1,202,85.75243926048279,1,0.0001618617086093231,0.0028766186341614,116.17070531845093,2,0.00016004879003413887,0.002853361982634276
1.0,0.1,326,99.09088087081909,1,0.0005802898790606007,0.008367496774310848,103.17767691612244,2,0.000579071078626259,0.008352035218986665
1.0,0.1,451,88.16045832633972,1,0.00018284420674219553,0.00271976199267763,119.64113640785217,2,0.00018561826048768762,0.002752265928073121
1.0,0.1,24,86.06014132499695,1,9.524263366505999e-05,0.0014042980522454337,122.28081822395325,2,9.600773504756611e-05,0.0014132050073827095
1.0,0.1,203,99.69006609916687,1,2.442614129292952e-06,0.0004784867390089612,109.29447650909424,2,2.222942121671868e-06,0.00047628024919585827
1.0,0.1,327,103.24992966651917,1,4.229097069019543e-05,0.001171046423215221,103.67295670509338,2,4.06821520273855e-05,0.0011516848952114924
1.0,0.1,452,83.6237621307373,1,4.079983418253901e-06,0.0005172884646840543,115.34526419639587,2,3.892399375041174e-06,0.0005142949027813827
1.0,0.1,25,81.68635272979736,1,0.00011070671322493605,0.0022852227909152824,115.48424863815308,2,0.00010987931827647062,0.0022737565346255552
1.0,0.1,204,93.37913298606873,1,2.9375172073091902e-05,0.000969744261509173,115.43030643463135,2,3.008072338419016e-05,0.0009786544470281554
1.0,0.1,328,99.62769865989685,1,9.949534815038223e-05,0.0015737166675108064,103.75512170791626,2,9.871422235938492e-05,0.001565071312846458
1.0,0.1,453,90.09016752243042,1,5.058662469690582e-05,0.0012397557611970034,120.25090479850769,2,5.241521671622728e-05,0.001261661855010412
1.0,0.1,26,87.06655049324036,1,0.00019179103551138406,0.0030556381350260457,122.26082181930542,2,0.00019288731702518305,0.0030692375486940523
1.0,0.1,205,102.86964893341064,1,1.4461487440731618e-05,0.0006190825094650543,101.72180008888245,2,1.2580560722912012e-05,0.0006060255025521561
1.0,0.1,329,100.803462266922,1,2.0107859008835982e-05,0.0006972316390779825,98.17821049690247,2,1.9225873659265497e-05,0.0006867099948310771
1.0,0.1,454,82.87503671646118,1,4.814260915237468e-05,0.000864777440048649,117.04701733589172,2,4.990045295344361e-05,0.000882157626464834
1.0,0.1,27,81.55634355545044,1,1.003554691139657e-06,0.0004270986802466894,119.81112933158875,2,8.618123338449631e-07,0.0004290027214597671
1.0,0.1,206,101.12404704093933,1,6.336683470014712e-06,0.0004839046543536538,107.15092539787292,2,6.6151244912575755e-06,0.0004872416571825617
1.0,0.1,330,100.20814085006714,1,0.00035328426171243367,0.004393829562172437,104.62258768081665,2,0.00035606720420981177,0.004426164221552896
1.0,0.1,455,88.59252429008484,1,4.923859804645943e-06,0.0005479506498059784,121.33628559112549,2,4.592186833456483e-06,0.000545920178951287
1.0,0.1,28,93.9864513874054,1,4.174552835899787e-07,0.0004856509808791968,116.94512248039246,2,3.33177804649841e-07,0.00048159930528038797
1.0,0.1,207,102.40051603317261,1,8.434977388886692e-05,0.0015798663770758828,98.41939234733582,2,8.372341288247816e-05,0.0015720908476642525
1.0,0.1,331,100.33735489845276,1,1.4814171127765813e-05,0.0009717806319030403,96.32364773750305,2,1.5304935368372175e-05,0.0009778757362014596
1.0,0.1,456,79.5461118221283,1,3.733406120338604e-06,0.00044519306300240535,124.701895236969,2,3.4414859650720357e-06,0.00044193260612822457
1.0,0.1,29,83.64903235435486,1,5.580843769059201e-06,0.0005934516646978903,121.44904923439026,2,5.895636690586153e-06,0.0005981294368841739
1.0,0.1,208,104.4443666934967,1,1.3873094414707054e-06,0.00044602221236517576,106.00543975830078,2,1.3515960155456524e-06,0.0004457449634463585
1.0,0.1,332,105.77831411361694,1,5.96848827105348e-07,0.000612332075026459,100.84766340255737,2,6.273094999925949e-07,0.0006158704126047021
1.0,0.1,457,84.45132780075073,1,0.00026582885939234295,0.004291756522745183,119.5688533782959,2,0.0002643675245687763,0.0042727254187292256
1.0,0.1,30,89.82882976531982,1,3.7785580018898164e-05,0.001151446148686017,115.12621283531189,2,3.736484284820864e-05,0.0011458439063173063
1.0,0.1,209,105.56556725502014,1,9.648872620965786e-06,0.0006907038567158188,98.90343379974365,2,1.0150057850901688e-05,0.0006995800496925116
1.0,0.1,333,102.10542416572571,1,9.207881290526689e-05,0.0014593652140525444,93.7390706539154,2,9.37585201837134e-05,0.0014774185097365625
1.0,0.1,458,81.39033842086792,1,7.172905087008961e-05,0.0015640571575338638,128.2792890071869,2,7.09689573820998e-05,0.001554228893712024
1.0,0.1,31,88.00651907920837,1,1.4940179786355212e-05,0.0007945893151858932,122.69379377365112,2,1.439526114492788e-05,0.000789170331579239
1.0,0.1,210,106.46160292625427,1,0.00023350445009887635,0.003184968034971641,106.08277440071106,2,0.00023576333082913435,0.003211222025779023
1.0,0.1,334,107.05500507354736,1,0.0001396045774491659,0.0023450674196417855,102.92864298820496,2,0.0001412584425289662,0.0023661864521870688
1.0,0.1,459,83.86393022537231,1,6.671942722823147e-05,0.0013264835575432091,117.35876250267029,2,6.574527898933381e-05,0.001314658773810716
1.0,0.1,32,90.31278705596924,1,0.00027750406276609026,0.0045540695626009545,111.31379652023315,2,0.0002738263117766562,0.004507412426700954
1.0,0.1,211,103.27631735801697,1,1.1045000413985088e-05,0.0005916581281856701,95.86213183403015,2,1.0432892973136706e-05,0.0005873245047909834
1.0,0.1,335,100.85389423370361,1,3.763183330319432e-05,0.0009156267475844459,97.55046105384827,2,3.699863885810614e-05,0.0009077554892381569
