alpha,subset_ratio,repetition,os_time,os_beta_mse,os_sigma_mse,inr_time,inr_beta_mse,inr_sigma_mse
0.1,0.05,101,5.403931617736816,0.0002125948196322524,0.010367582030722388,46.500876665115356,0.0010300536440077076,0.4899500225551396
0.1,0.05,200,13.009928941726685,0.0003763455425893166,0.010133820888373963,42.22111129760742,0.0002234251977548727,0.15267548880998405
0.1,0.05,35,16.676932096481323,0.0002473823093344451,0.020490924450070534,38.253994941711426,0.0010645793710759989,0.47731794099138497
0.1,0.05,233,22.07503366470337,0.00018754138222519358,0.008555518169298084,28.129623651504517,0.00011937575971325518,0.32532096211048434
0.1,0.05,68,17.334408283233643,1.0845368106856842e-05,0.00968343430066935,41.352869749069214,0.0009430522925472999,0.6218772057390369
0.1,0.05,167,18.884305238723755,0.008218874756366347,0.09912811861330091,41.680190563201904,8.805667549889105e-05,0.012359696923455227
0.1,0.05,2,23.90156054496765,0.0002041321797958742,0.014672164644249735,20.33187985420227,0.0011763691740935204,0.45503943079109277
0.1,0.05,134,16.648725509643555,0.0010284782512007215,0.014553484628029977,24.339935302734375,0.00022238865832341072,0.3151283702932448
0.1,0.05,102,9.597139596939087,0.0008436320502521403,0.017039943622376437,21.386664390563965,0.0006683218880910037,0.6457207239815392
0.1,0.05,201,5.751924991607666,0.0013207460371746787,0.0191819506977447,20.17068099975586,0.001567839527138272,0.02716575626430731
0.1,0.05,234,6.185548305511475,0.00019702071093492083,0.014148616384768697,16.911026000976562,0.0006715888742412874,0.6460015218593839
0.1,0.05,36,5.931443452835083,0.00038498931083931454,0.01546513016493281,21.86134386062622,0.0004919954216347488,0.17615876021481408
0.1,0.05,69,6.113061189651489,0.002658486316330167,0.03323685620615477,16.67692279815674,0.0031061027660714553,0.3508787042775299
0.1,0.05,3,4.739365816116333,0.00319559452987703,0.04146947198681805,22.053167581558228,0.00036574175891830374,0.01030639657968316
0.1,0.05,168,6.362524509429932,0.0003590925084982274,0.021158090135632236,21.622888326644897,0.0015021897931830927,0.6487645643459636
0.1,0.05,135,5.5475687980651855,0.00010408569339699942,0.012480577471762485,20.790388584136963,0.0008865852416723623,1.1113978998449157
0.1,0.05,103,6.134742021560669,5.5851091343404836e-05,0.00957364281903206,27.008290767669678,0.00033843926594340635,0.9288863484751902
0.1,0.05,202,7.203252792358398,0.0003622156690911091,0.018223148314921903,30.20516347885132,0.0016155189710794742,0.9642866418114532
0.1,0.05,37,10.659940719604492,0.0006730116837080959,0.012372908383254461,43.452059268951416,0.000804864675993519,0.4834560607512139
0.1,0.05,169,7.691493272781372,0.001193926550594135,0.01822572438832567,36.962037801742554,0.0006374322273893121,0.9212480256857521
0.1,0.05,235,8.837648153305054,4.093717799660945e-05,0.011097749343484134,47.95214867591858,0.001137471147556264,0.7735270168570842
0.1,0.05,70,11.57445764541626,2.554693437362893e-05,0.013631086153703387,45.57168412208557,0.000831585584111803,0.6488461730786823
0.1,0.05,4,11.672567367553711,0.0031023092827091097,0.0314779079728175,44.81294655799866,0.0011046215583844978,0.3283270303009633
0.1,0.05,136,19.252567291259766,0.0006257607219689603,0.01200135512566335,33.99788689613342,8.604987200420817e-05,0.16580542811787224
0.1,0.05,104,19.28180980682373,0.00010726480594994037,0.012344008591431067,22.05960488319397,0.00030776728309892367,0.32778472684074056
0.1,0.05,203,13.801503896713257,4.79683710223169e-05,0.01245594190104596,21.409367084503174,0.0004069136729771203,0.4653726447105215
0.1,0.05,38,6.517580986022949,0.0003398083155229852,0.01443484091392995,17.68169379234314,0.00011167847516951551,0.2915553291562213
0.1,0.05,236,6.0605244636535645,0.0001588430741288863,0.013244571975848819,17.32007670402527,0.002150312432223595,0.9314411704361879
0.1,0.05,170,5.849463939666748,3.551190034229718e-05,0.016719726353987708,23.213092803955078,0.0011981095868850264,0.7756164642284341
0.1,0.05,71,5.863665819168091,0.0030647174447242438,0.04222415513153105,22.818629264831543,0.0008038522700260445,0.33770757292774767
0.1,0.05,137,5.504755735397339,0.006686740211685653,0.08337159261729507,18.89979648590088,0.004782218223460245,0.22734886078566505
0.1,0.05,5,5.5880725383758545,0.010027780188833695,0.11770958354718725,26.064384937286377,0.016629873629734525,0.1919603469671352
0.1,0.05,105,5.773080825805664,0.0001366620463981462,0.015434437617236745,22.102565050125122,0.001744649356720921,0.4666808337275065
0.1,0.05,204,5.036743879318237,6.0952362920619015e-05,0.013075531741929693,22.16528820991516,0.00030058822865414663,0.6345660130781292
0.1,0.05,237,6.666549444198608,0.0012373308762541322,0.025885033302393303,33.437421560287476,0.0006017878404975519,0.33682965289494904
0.1,0.05,39,8.15011978149414,0.0004014889033049255,0.014272771772818766,34.36768317222595,0.00040557161371747855,0.3279260079709331
0.1,0.05,72,10.382211208343506,9.942749255942747e-05,0.01667869486830025,35.46228075027466,0.001691536056622697,0.17552230705933858
0.1,0.05,205,9.618999242782593,0.006851920244011783,0.07873077479687814,32.4998140335083,0.00631731828564584,0.4004130144910581
0.1,0.05,138,12.260614395141602,0.0006724668592933312,0.014732352120425707,38.57869243621826,0.0005247026460794088,0.6451291494666317
0.1,0.05,106,12.981610774993896,0.0005327943138620194,0.01408129127625336,32.75060224533081,0.0004317310530673822,0.6444065464131539
0.1,0.05,171,9.497291803359985,0.005516871535276967,0.07218086364339477,52.33309531211853,0.0038211920519647543,0.37092829622241136
0.1,0.05,6,11.634740591049194,0.00032331515564478587,0.010350214048721646,39.55400276184082,0.00034041790519290303,0.30149548303673046
0.1,0.05,40,12.384834289550781,0.0005243430715148691,0.014614353494312015,18.186785221099854,0.001401938727843976,1.0959392237263277
0.1,0.05,238,13.904237747192383,0.01483288652498076,0.18047914661176334,24.650700092315674,0.0005819885029622531,0.01065937957232047
0.1,0.05,206,5.862574100494385,0.00042877381741874285,0.013896252390029841,18.218601942062378,0.000713899276660081,0.7458048709002825
0.1,0.05,172,6.428331613540649,0.00036065410183960865,0.01043232984853526,16.79370927810669,0.00042342497297923217,0.786085040282687
0.1,0.05,139,6.54448390007019,0.0012289538929977529,0.032438074588528064,17.912691116333008,0.0029846583306999443,0.6348547546197624
0.1,0.05,7,4.659829616546631,0.0003492459214535993,0.015372280944497226,23.528648138046265,6.772402368077885e-05,0.17054287736546597
0.1,0.05,107,6.241774082183838,0.002039863322710084,0.03836939710581254,24.14614486694336,0.0038022469233332202,0.643316005003783
0.1,0.05,73,9.199848890304565,0.003859153798790688,0.05390081818521637,38.57833218574524,0.028443380342152345,0.4598088080039446
0.1,0.05,41,5.032627820968628,0.004524629308192727,0.05072024893818823,46.6454598903656,0.001577202011779337,0.02127553658563153
0.1,0.05,239,6.027259111404419,6.664254018744038e-05,0.007762726692418054,42.289697885513306,0.00012201232942949766,0.30074153070597925
0.1,0.05,207,8.072356939315796,0.0014423462121401051,0.0424524672284157,36.126275300979614,0.003344911877802053,0.6759670405999693
0.1,0.05,173,10.393789291381836,1.3896187963058123e-05,0.014721121300968863,38.580039262771606,0.00010369041561241951,0.30414534339501875
0.1,0.05,140,9.721245527267456,0.004810236120951391,0.07383235968645648,39.08296513557434,0.04453581683525167,0.4022039806441881
0.1,0.05,108,15.738062858581543,0.002216392128796529,0.02751705740578847,29.486793518066406,0.0013710984150527967,0.4914646080732015
0.1,0.05,8,12.485535860061646,0.0017256077945355512,0.021778022391921805,40.45025944709778,0.0009612197414058873,0.16902113165419774
0.1,0.05,42,8.896700620651245,7.982489127156721e-05,0.01307282836340256,31.01226806640625,0.0017796704700769564,0.643166141178485
0.1,0.05,174,9.078493118286133,0.005620022847324002,0.07979255151731286,45.16821479797363,0.0071830281796690775,1.1642120364055113
0.1,0.05,240,11.044686079025269,0.0005751558019892988,0.01862401573788535,55.77665662765503,0.0001676769912525216,0.16982400680203008
0.1,0.05,208,11.780509233474731,0.000595944652162157,0.014284071229125991,61.874722480773926,0.0006419633077240281,0.9269145959705962
0.1,0.05,9,18.032050132751465,0.0008201677368015741,0.012509919519075065,62.64666485786438,0.00028690711778795233,0.4436127368365376
0.1,0.05,141,10.392696380615234,0.000160747830879454,0.009786438239489367,85.49166774749756,0.0004212408766788315,0.48935037264091663
0.1,0.05,109,11.753600120544434,0.00014799410411915718,0.010485057545529223,107.90834426879883,0.0015437969810071835,0.9479431826997556
0.1,0.05,74,13.412981510162354,0.00010868512469889516,0.010169737756732727,153.94181942939758,0.0008767321999103501,1.09571057088745
0.1,0.05,43,32.99105191230774,0.0008999347136920055,0.022263990156257157,84.23215866088867,0.00055243214757403,0.49512233200466665
0.1,0.05,209,29.018466234207153,1.610553067791094e-05,0.011300002273997325,59.184447288513184,0.0005209123991250256,0.4872686704990259
0.1,0.05,10,34.82711172103882,0.00143707720916663,0.021485419407498388,41.94602918624878,0.0002807813256802556,0.3096031286107906
0.1,0.05,241,37.39576697349548,0.0007506956342048421,0.018684036035473486,76.94932961463928,6.614001940336225e-05,0.16931369906038807
0.1,0.05,75,11.976399898529053,0.0019383574242090105,0.03949882806435584,29.974042415618896,0.0014034003107574336,0.5041379637087908
0.1,0.05,175,37.125322580337524,0.0016238710431158289,0.022111426307897628,79.48870611190796,0.0007587210485534115,0.17582216056017
0.1,0.05,110,15.440598011016846,5.616087942934692e-05,0.022641661777765013,38.98518419265747,0.0011873944226344435,0.819860798661387
0.1,0.05,142,33.42500162124634,0.0013852524983684854,0.02604141477380202,44.431662797927856,0.001141921647244428,0.17635438265871087
0.1,0.05,44,14.193845987319946,7.852130660374627e-05,0.014357028236264713,26.867851972579956,0.00034715680826561735,0.9133123692641897
0.1,0.05,210,6.490214586257935,5.200585431171141e-05,0.011259792723242252,20.921038150787354,0.0004003510802458913,0.44695403023564545
0.1,0.05,242,7.388169765472412,0.0012564953730648466,0.04010922788562334,20.440426111221313,0.0034821557871341628,0.5065382280368425
0.1,0.05,11,6.365281581878662,0.0010260398617342528,0.028916285194441903,23.642531633377075,0.0028864226404023666,0.650511132008714
0.1,0.05,76,8.355514287948608,0.0005721794628926404,0.020587642382054225,27.504422903060913,5.926380834716089e-05,0.17120805630824215
0.1,0.05,111,7.034959077835083,0.00021213376729173702,0.020638076958317556,21.63442873954773,0.0012717744417799915,0.6573038170038974
0.1,0.05,143,6.061691761016846,0.0008103958758022944,0.016045790718567324,24.376702547073364,0.0006116696351026966,0.9620441462545056
0.1,0.05,211,7.003703594207764,0.000269979066405786,0.018295113633725105,24.21922516822815,0.0015103492378590727,1.2868591999875392
0.1,0.05,45,7.77487587928772,0.008626929591962661,0.11973940890946276,25.075103759765625,0.008854612906223028,0.2903552818154694
0.1,0.05,243,7.754428386688232,0.004809340240171364,0.0579762512716642,35.79367113113403,0.001704791453033746,0.30598310090601566
0.1,0.05,12,8.194080829620361,0.000288814972822142,0.0175729080525341,39.49105525016785,0.002795483268120223,0.2003282999931613
0.1,0.05,144,7.901309251785278,0.0005091812656754021,0.012215579681755358,28.051671266555786,0.0001000472154587016,0.3257791311548381
0.1,0.05,176,8.103800535202026,0.00012858715166551762,0.012472795645566644,72.36251139640808,0.0009504242124979405,0.31716110948269266
0.1,0.05,112,10.07099986076355,1.2158539508945561e-05,0.012208833368113965,36.608551263809204,0.00043119409470273554,0.3265829827305381
0.1,0.05,77,8.574053287506104,0.0008075096528163166,0.017877785363200057,44.78193116188049,4.621919402296059e-05,0.1679808432184179
0.1,0.05,46,12.995140314102173,1.3458478713493014e-05,0.01115607686461269,26.783109426498413,0.0004565782725506432,0.3192562800638157
0.1,0.05,212,13.495469093322754,0.0001920207459237397,0.014770535840729635,35.147156715393066,0.0002477348937452337,0.4764179238985693
0.1,0.05,113,7.170617341995239,0.007994599952622231,0.09224680386898905,19.67868709564209,0.007083785699012285,0.40544636031989656
0.1,0.05,13,8.77957820892334,0.0015713175788720987,0.032319175429127746,27.88088321685791,0.0009289246518393568,0.1679767297465295
0.1,0.05,78,7.407899618148804,0.00020840883620836269,0.018334172083781207,20.02827739715576,0.0014374815907375277,0.787415957332821
0.1,0.05,145,7.608273029327393,0.0013811173560387417,0.016432409326086285,25.279937744140625,0.0009421517833847852,0.3162611039928844
0.1,0.05,177,7.076535701751709,5.5951624809033965e-05,0.0114144672634919,24.942362070083618,0.004556231864695365,0.05909931240189642
0.1,0.05,47,7.415760040283203,0.0003420058262359504,0.012316978548455659,15.806862115859985,0.00010079976105363051,0.45396110738463924
0.1,0.05,213,5.958892345428467,0.0010837276859457035,0.025140551877265653,18.66702127456665,0.0022783819175431802,0.6455470023468384
0.1,0.05,244,11.789722919464111,0.00548077422578736,0.0702694517819424,44.49106192588806,0.0004246917484809341,0.010106036829216201
0.1,0.05,14,8.000429391860962,0.0011807605612584341,0.02001807965917514,22.34431219100952,0.0023573710079340584,0.30848038334305766
0.1,0.05,114,7.712465047836304,0.002883810785105378,0.03459272221171788,31.537902355194092,0.0013238736963758157,0.3415238352617544
0.1,0.05,79,9.327858924865723,0.0012432113356881731,0.017650343370596466,28.895573377609253,0.0017778455310739892,0.33284275934689184
0.1,0.05,178,9.845553398132324,3.206436676138293e-05,0.010884749848449171,27.944783926010132,0.0009517195767224868,0.3050140719378502
0.1,0.05,146,8.091511726379395,0.009062164839309222,0.10636651402971836,38.21121883392334,0.006661539721555793,0.24131011746914255
0.1,0.05,214,6.273518800735474,0.0002510607656197357,0.011901154861614839,31.725368976593018,0.000743881854838583,0.16946176266538643
0.1,0.05,245,7.099738597869873,2.3603157091098953e-05,0.013074100552904122,36.504138469696045,0.0003664853887117935,0.5714946913913526
0.1,0.05,48,10.518664360046387,0.0011375433942807896,0.021939889362859784,43.307215213775635,0.0002457028412134793,0.32985263617254207
0.1,0.05,15,18.980657815933228,1.865392210808859e-05,0.010351120098653088,20.680351734161377,0.0006703127189912334,0.48811572458926855
0.1,0.05,179,13.07042908668518,0.0028439166166017204,0.04554731471676285,16.93179726600647,0.002313685245958124,0.1264415731472228
0.1,0.05,80,15.651165962219238,0.0008399078306318521,0.012090773931583762,20.46646785736084,0.0008261210102182657,0.48392842962726523
0.1,0.05,147,8.563815355300903,2.4690427470273265e-05,0.015274267893134375,24.631761074066162,0.001105440690046365,1.1226919791965253
0.1,0.05,115,15.891274213790894,1.4868875038804959e-05,0.01060945031939326,26.23342728614807,0.001921001650634109,0.03218388699175902
0.1,0.05,246,6.465779066085815,0.00037127187725348617,0.02055749036854126,21.551668643951416,0.0017551219283676583,0.9207845059555543
0.1,0.05,49,5.359633445739746,0.0025473671888207377,0.03977831126384872,25.930175065994263,0.0007593402930595962,0.49526947224528556
0.1,0.05,81,7.978942155838013,3.23135988956404e-05,0.009635972061841584,23.01574158668518,0.00042105351033186174,0.48459905240956863
0.1,0.05,16,6.452507972717285,0.0010304101122372254,0.024041584986908227,28.993021488189697,0.002062968230507536,0.01775464878706701
0.1,0.05,180,7.748844861984253,1.409046425131392e-05,0.015473741665990408,32.589619636535645,0.002367112178470167,0.048912503033093635
0.1,0.05,148,7.890963554382324,0.007099390227647969,0.07942331975225903,24.98667621612549,0.005774195873409461,0.20804324177928912
0.1,0.05,215,8.005066871643066,0.003108989474408577,0.03548140827363056,62.26930570602417,0.0022349161318415663,0.18698478056032833
0.1,0.05,247,7.628936052322388,0.0009661037828589533,0.014437953642074444,28.60240364074707,0.001014962687972153,0.6183426835758293
0.1,0.05,116,8.2962167263031,0.0003088789054682783,0.01112450075228463,38.154773473739624,0.002156340698515208,0.033902030963612655
0.1,0.05,50,10.832691192626953,0.001175683567315193,0.018270041804243256,28.583381175994873,0.0008047088243133199,0.4789026274374006
0.1,0.05,181,8.2922523021698,1.6900614498012486e-05,0.01123618006874753,24.68445086479187,0.0005903378579582125,1.266590096471735
0.1,0.05,17,8.879649639129639,0.0008695909846435201,0.016023722830363286,27.92925000190735,0.0005124576385989292,0.17405609034480152
0.1,0.05,82,12.363791465759277,0.0023350547536514195,0.04555309293138688,26.241509914398193,0.004057652400474844,0.9730854611076696
0.1,0.05,149,8.527613162994385,0.011489265880504937,0.12356822148247952,23.351415395736694,0.008854724397830154,0.2672328683447752
0.1,0.05,216,11.646511554718018,0.0012303130504290596,0.021619693214474253,19.701382875442505,0.0019328833092362731,0.4928814813992528
0.1,0.05,248,11.3288094997406,0.0010623639736007827,0.01765451650649881,21.54649806022644,0.0008764127741380014,0.9350026935936323
0.1,0.05,117,12.423741817474365,0.0008715862137810962,0.03419872094438968,18.321990728378296,0.0024749747083082528,0.6375395162063219
0.1,0.05,51,11.239418029785156,0.00024529547169461227,0.027724314615387095,31.427531957626343,0.0026971478450063375,0.8026838164300447
0.1,0.05,150,5.418542861938477,0.0003747344462570271,0.027218609999939143,23.87311601638794,0.0020648818584251124,0.6530506817542714
0.1,0.05,83,6.661752223968506,0.00010853736337941068,0.016803716206072003,25.148396730422974,0.0011666301166100704,0.4745234968471238
0.1,0.05,18,6.598435401916504,3.826951675546675e-05,0.011567776328963225,29.126700162887573,0.0008284817628469744,0.9173181123706894
0.1,0.05,182,5.759224891662598,0.0032009730308147797,0.04614804733878805,31.191369771957397,0.0008026322649571738,0.18112490678319262
0.1,0.05,217,6.489135980606079,0.004035303605668752,0.05832851398010793,28.98699712753296,0.002622954341368388,0.3602115665265805
0.1,0.05,249,6.955073595046997,2.0674222748388476e-05,0.010585875518298253,49.92546796798706,0.0008320853948829762,0.333904391246191
0.1,0.05,118,8.452969074249268,0.00534784682503477,0.07277753155143106,62.53025841712952,0.0012863511486776347,0.16387248025753384
0.1,0.05,183,17.634989261627197,0.0028326380424445194,0.033514272722139755,44.35669422149658,0.0016261007771913773,0.6049492272823317
0.1,0.05,19,23.297828912734985,0.0005851593345517997,0.015095132426248525,49.88861393928528,0.0005951239077182054,0.32341794498226906
0.1,0.05,84,20.8515784740448,0.00012585495482295112,0.014218399078860378,63.650275230407715,0.002495530446734358,0.4914701467115665
0.1,0.05,52,14.261281967163086,0.002184750814094827,0.031439270793852885,81.09582424163818,0.0012565741083314336,0.18127313579733048
0.1,0.05,151,19.51420521736145,4.4781747863209576e-05,0.012841835767129153,76.7778537273407,0.0006141795275086735,0.7781655582386435
0.1,0.05,218,35.863682985305786,0.0022579989231502865,0.027015997814753653,80.81574368476868,0.0006356454917639184,0.17436157392085117
0.1,0.05,119,19.324975728988647,0.0002840450941116334,0.01499173815344858,59.970303773880005,0.000338707092101709,0.7724275766326484
0.1,0.05,20,29.924189567565918,0.0007273279742589004,0.016060881487852993,29.771400213241577,0.00032697637126438434,0.325582068265853
0.1,0.05,85,22.53986406326294,0.0011560251380939783,0.01970989958107447,35.27208423614502,0.0007966852130042626,0.7993819607345016
0.1,0.05,184,27.018342971801758,0.0007291906336875677,0.013832354893599819,59.19655966758728,0.0016842873886744574,0.645435605385963
0.1,0.05,250,26.41229820251465,0.0025662697531937087,0.03455842080742083,102.15159559249878,0.0025038182773003317,0.4561502320816287
0.1,0.05,53,25.051278352737427,0.0009184792883251018,0.019364840820123744,45.44672393798828,0.0001611349257640423,0.6183505786455289
0.1,0.05,152,28.367904663085938,4.714996108635932e-05,0.009797184380765229,39.78744077682495,0.0002571651318466289,0.3164034430001127
0.1,0.05,219,15.47640585899353,0.0026568959913977,0.03919516743532129,33.09522843360901,0.002770695242857941,0.35592682054339037
0.1,0.05,120,16.660667181015015,0.0007930634442848822,0.03381309269225617,36.550305128097534,0.004292256137279507,0.6663984913977912
0.1,0.05,21,18.326151609420776,0.0024222750504683697,0.037347785248856985,36.84358525276184,0.002189239623872452,0.6666478104178506
