,seed,RMSE
0,0,0.11202549715877966
1,1,0.11794933047389349
2,2,0.15332740051206234
3,3,0.1269245065631717
4,4,0.1217056732764062
5,5,0.10531922785247601
6,6,0.2138433269166403
7,7,0.10036705511389855
8,8,0.14059824775041502
9,9,0.11976165181044371
10,10,0.16831693931229588
11,11,0.1132668762180749
12,12,0.3589246519562079
13,13,0.15307276085439261
14,14,0.1022793606133489
15,15,0.11951757974536331
16,16,0.10426481388960317
17,17,0.24290744830515867
18,18,0.11026988475354087
19,19,0.19852986862071628
20,20,0.1361477253399342
21,21,0.31273404710142444
22,22,0.11020138099699336
23,23,0.1510540929015403
24,24,0.1615094338408809
25,25,0.5112757815655894
26,26,0.13451592192133902
27,27,0.10358802376000795
28,28,0.21151468365759443
29,29,0.36338006303587467
30,30,0.3733770803857336
31,31,0.2623870008536209
32,32,0.22937514296185585
33,33,0.1316269503301024
34,34,0.14751645169212055
35,35,0.18778062775667376
36,36,0.11561644782192845
37,37,0.11863682484585747
38,38,0.13320651091042784
39,39,0.20863678136110408
40,40,0.1509669068174655
41,41,0.1316320088504724
42,42,0.15756183726774334
43,43,0.11308005955479285
44,44,0.11385269735914821
45,45,0.12213165781228127
46,46,0.2961360459983716
47,47,0.21751286084177163
48,48,0.15849533787812292
49,50,0.13408620079483127
50,51,0.39492859579200784
51,52,0.17799378604325916
52,53,0.12094419522302896
53,54,0.3704704569334334
54,55,0.4477199398091273
55,56,0.12757782302298523
56,57,0.11789662572090337
57,58,0.1661947386237736
58,59,0.2189105839937439
59,60,0.27132962941768146
60,61,0.27669783645185486
61,62,0.11301476996229526
62,63,0.11096000268662991
63,64,0.10135309757795115
64,65,0.1047275588949064
65,66,0.13262321423395967
66,67,0.20981370838899177
67,68,0.3567772296509385
68,69,0.11866554334610015
69,70,0.11094547898150789
70,71,0.11372686263196173
71,72,0.11995592390184613
72,73,0.10146614104408512
73,74,0.39258948725666
74,75,0.1309268541719895
75,76,0.27345235923942046
76,77,0.15896052106253156
77,78,0.2254312819767602
78,79,0.4087624003331902
79,80,0.1751379175916327
80,81,0.2329205021101366
81,82,0.1388590623447349
82,83,0.44735741398983414
83,84,0.13500352544053426
84,85,0.1064367506726559
85,86,0.1399037883003352
86,87,0.11750540883877561
87,89,0.18322707925269377
88,90,0.14875231261654007
89,91,0.12147815180667167
90,92,0.11037876315035383
91,93,0.19448119037124317
92,94,0.23908660344823862
93,95,0.1238533229695417
94,96,0.13600502866455952
95,97,0.14022508408965872
96,98,0.137892963173738
97,99,0.1360372700493799
98,100,0.15868753368756522
99,101,0.09770845664952577
100,102,0.3576754977118563
101,103,0.1268449282728604
102,104,0.17741658391565834
103,105,0.8090440388283113
104,106,0.14616542503448499
105,107,0.20768097094825208
106,108,0.10532137221910642
107,109,0.11403876653351006
108,110,0.15356198187423575
109,111,0.09812658518991267
110,112,0.2493391995187059
111,113,0.15933487220401107
112,115,0.10186238439483417
113,116,0.14547356575377876
114,117,0.16707927478137968
115,118,0.12107679384524185
116,119,0.11704852319638046
117,121,0.10317640408627216
118,122,0.23295740018649674
119,123,0.10394368187125243
120,124,0.12676006835262
121,125,0.13322494366874058
122,126,0.353448807051207
123,127,0.24877967066490042
124,128,0.12072636960959189
125,129,0.1038767262000623
126,130,0.13476312793346248
127,132,0.11324239849400305
128,133,0.1095050092183867
129,134,0.12329355887395468
130,135,0.20176132299448277
131,136,0.13791909021053858
132,137,0.11928674591248828
133,138,0.2177501584201478
134,139,0.17158798381065166
135,140,0.13966143872026962
136,142,0.21061068395866697
137,143,0.30953941973874677
138,144,0.11921433495835627
139,145,0.1544272924632517
140,146,0.33800892732634946
141,147,0.2206291678091944
142,148,0.35295104580302317
143,149,0.122177362083328
144,150,0.12170259363787778
145,151,0.10387861203692164
146,152,0.1416386508672959
147,153,0.11526868238194998
148,154,0.37525402572064526
149,155,0.1416367976012004
150,156,0.09866960651534225
151,157,0.25453715128292964
152,158,0.11266557690100557
153,159,0.11901018572387463
154,160,0.10794575466821416
155,161,0.22033831294056744
156,162,0.1117602869189996
157,164,0.11140291284108036
158,165,0.12800610358131592
159,166,0.11276216003406701
160,167,0.12112417442039729
161,168,0.16359733621378122
162,169,0.19087013246066192
163,170,0.18955907427842403
164,171,0.42727634037110324
165,172,0.18066001074322396
166,173,0.2176453972499017
167,174,0.13173380498919948
168,175,0.10193475385677277
169,176,0.4305965624719073
170,177,0.13630666597277719
171,178,0.11626717201071468
172,179,0.12744575148584886
173,180,0.4401968323008021
174,181,0.16863242637274142
175,182,0.10576417301091394
176,183,0.11260919913269006
177,184,0.14331538419367942
178,185,0.1917235949593123
179,186,0.13859151336815032
180,187,0.30717922328157643
181,188,0.2422461596773567
182,189,0.18228691318840262
183,190,0.14043771510248657
184,191,0.12246623324344173
185,193,0.5172045507555021
186,194,0.45615694952227936
187,195,0.1447671932297104
188,196,0.17604227369904385
189,197,0.10385404523310016
190,199,0.19510434455167872
191,200,0.11153550643280394
192,201,0.10797944706340708
193,202,0.14998113533368224
194,203,0.1304167156492974
195,204,0.10770023945224526
196,205,0.32343907069065675
197,206,0.18406348119531254
198,207,0.12239616123098032
199,208,0.11686550484997178
200,209,0.12636210621558883
201,210,0.0958228193507727
202,211,0.14594227846784386
203,212,0.36008612206218593
204,213,0.1766441827280165
205,214,0.11667248031959447
206,215,0.16681393165049765
207,216,0.18399268260982063
208,217,0.12105855868356306
209,218,0.11705830414952548
210,219,0.1257216845154136
211,220,0.11208639741978686
212,221,21.204739642569532
213,222,0.11787612292219513
214,223,0.1312271782263571
215,224,0.11244955609047257
216,225,0.20897611887846526
217,226,0.12712964250548509
218,227,0.1121938640255375
219,228,0.20004487751669342
220,229,0.38596977923821235
221,230,0.20021046745686882
222,231,0.108175249701235
223,232,0.22522999746775624
224,233,0.15688083522769544
225,234,0.22924472616923894
226,235,0.1262726072888222
227,236,0.14507415595715867
228,238,0.22442927496207032
229,239,0.23795634182047318
230,240,0.2946100137716192
231,241,0.3649686658957904
232,242,0.10139404388658095
233,243,0.34870575766886464
234,244,0.24658199135991318
235,245,0.19422887928191812
236,246,0.11379243750841728
237,247,0.20726940482605316
238,248,0.1221305083381202
239,249,0.11779172284969837
240,250,0.10683826229742538
241,251,0.18614263329376743
242,252,0.10210598027213608
243,253,0.3352093951177545
244,254,0.35009111726015585
245,255,0.16046735096830153
246,256,0.3824552364173342
247,257,0.41041320410697996
248,258,0.18339950834747126
249,259,0.17073257355302593
250,260,0.515405161209978
251,261,0.10860713922030238
252,262,0.12851387116247948
253,263,0.19770326245248102
254,264,0.14573122030248853
255,265,0.16781971620532798
256,266,0.15420641756411563
257,268,0.1640434084260394
258,269,0.10993701898895637
259,270,0.13057988028518464
260,271,0.32153673310113756
261,272,0.4369796659385363
262,273,0.2011095081191782
263,274,0.11833098159776402
264,275,0.13985963592628278
265,276,0.2021083496460092
266,277,0.15294696810070707
267,278,0.1353189843328458
268,279,0.10859172578918933
269,280,0.11119710412273298
270,281,0.170765966743102
271,282,0.10729946716751773
272,283,0.16008897619349743
273,284,0.33540335322448084
274,285,0.11254971013245708
275,286,0.10830319586599459
276,287,0.13679471456246187
277,288,0.0969027831049544
278,289,0.21760084258631698
279,290,0.10960576112512843
280,291,0.25620919562643235
281,292,0.1198379834342922
282,293,0.15275161038528914
283,294,0.3649475142580703
284,295,0.6188713851992586
285,296,0.5086676258588244
286,297,0.22775536727159534
287,298,0.12324825093705154
288,299,0.21661385111243123
289,300,0.15300018444610616
290,301,0.21295359716039813
291,302,0.09561223739696839
292,303,0.37994845558052665
293,304,0.1636212603323105
294,305,0.16637205792799772
295,306,0.3327982445498246
296,307,0.41320628380177826
297,308,0.14805070335045104
298,309,0.14622253314361505
299,311,178.50548051046763
300,312,0.10872889329004536
301,313,0.12733602474892294
302,314,0.10510371979855972
303,315,0.20676168061869812
304,316,0.1274144058161186
305,317,16.899545707407015
306,318,0.12059795394224856
307,319,0.11030958404254239
308,320,0.11107739220687277
309,321,0.3200217021190663
310,322,0.5036677915482044
311,323,0.11855635327239908
312,324,0.11595320360520275
313,325,0.30437411064236214
314,326,0.133117702518345
315,327,0.24820207592947569
316,328,0.12418192206454381
317,329,0.1089696232215669
318,330,0.3220600199255875
319,331,0.12286420595322531
320,332,0.18120526997510292
321,333,0.20025715301039326
322,334,0.1193302368480631
323,335,0.11192214839212625
324,336,0.13093357956251603
325,337,0.2692219141024086
326,338,0.10678985294678849
327,339,0.11994631752107121
328,340,0.11224644979265358
329,341,0.10904231199037104
330,342,0.3216181511671772
331,343,0.11128468384918692
332,344,0.3594252607491925
333,345,0.16505560121474405
334,346,0.13505252002809018
335,347,0.11009384529669064
336,348,0.14478028248039346
337,349,0.22988290913411152
338,350,0.11722417262428261
339,351,0.3614010965301608
340,353,0.10941075231647222
341,354,0.2584033072521938
342,355,0.14454508230662896
343,356,0.11365888663757492
344,357,0.3286202876109528
345,358,0.11799246081524901
346,359,0.16303926269734562
347,360,0.10146015460502053
348,361,0.20637866052681025
349,362,0.11506081640577112
350,363,0.10514186520567165
351,364,0.13320044968250658
352,365,0.30469262399458213
353,366,0.22837882879993943
354,367,0.12131824716268906
355,368,0.20622463254032425
356,369,0.18228669792194557
357,370,0.10129332493407364
358,371,0.10715160264761547
359,373,0.1080734807783814
360,374,0.3569126605809621
361,375,0.13438823569674466
362,376,0.15630929276671762
363,377,0.17428433000160204
364,378,0.13228638575309815
365,379,0.12098871624728237
366,380,0.14636251136155395
367,381,0.35563283068921264
368,382,46.73432412059862
369,383,0.11442178793431206
370,384,0.12443965599971706
