,seed,RMSE
0,1,0.06983693614591087
1,2,0.023474903923133568
2,3,0.032021806640659546
3,4,0.02415081999541895
4,5,0.030253881213660058
5,6,0.04024313283744911
6,7,0.024806338521667224
7,8,0.050048839886845366
8,9,0.05097597391884042
9,10,0.03028771640616095
10,11,0.02800506261925947
11,12,0.04752847810059754
12,13,0.03485382300308884
13,14,0.023510699798847214
14,15,0.02945478447786479
15,16,0.0228004210841505
16,17,0.03481264870351937
17,18,0.03735249370489736
18,19,0.026510533732344205
19,20,0.03489140574349682
20,21,0.02225177341014956
21,22,0.028302960220017125
22,23,0.02470160857205532
23,24,0.04128311891852178
24,25,0.03998152501710141
25,26,0.04958462038037266
26,27,0.02998832712200737
27,28,0.05376591272884564
28,29,0.04318543404905627
29,30,0.02506900275493241
30,31,0.030034397735646635
31,32,0.04984828141165372
32,33,0.026312101123578725
33,34,0.04086981593155265
34,35,0.0690035130234212
35,36,0.02327482634673688
36,37,0.04181377519513652
37,38,0.02322393939137205
38,39,0.06007499764505841
39,40,0.02743718482820793
40,41,0.03199918545166829
41,42,0.026505808355223332
42,43,0.0565729493145653
43,44,0.02120488799465293
44,45,0.045716405708141346
45,46,0.034637200675267564
46,47,0.030949366812882424
47,48,0.03197626904750613
48,49,0.02568782886811026
49,50,0.0476868909803948
50,51,0.02516391645301606
51,52,0.04503402674374985
52,53,0.018751616294049825
53,54,0.02356048770951735
54,55,0.02409259130210434
55,56,0.036182249277039266
56,57,0.02483497910285685
57,58,0.027886554018839892
58,59,0.028812277727071352
59,60,0.024653860515824345
60,61,0.02511048310810907
61,62,0.03214067910152921
62,63,0.027222339770729163
63,64,0.024861717298645662
64,65,0.07638185887305374
65,66,0.03448892595600862
66,67,0.0352747410373714
67,68,0.03031431426131094
68,69,0.024161975127149196
69,70,0.02403224015951928
70,71,0.043511312219570115
71,72,0.028736769658539902
72,73,0.037161227332140244
73,74,0.07413053126961038
74,75,0.02180810601818126
75,76,0.02392567154814027
76,77,0.029695149337026903
77,78,0.023715931977988505
78,79,0.04468163919393512
79,80,0.03764868612766176
80,81,0.03220153997881046
81,82,0.023844972217664885
82,83,0.030978808884982997
83,84,0.028574503431885726
84,85,0.04648945028950045
85,86,0.04820655228022738
