,seed,RMSE
0,1,0.016635377649781118
1,2,0.014724597558801846
2,3,0.009835222144735598
3,4,0.01618413726485393
4,5,0.020831634563049733
5,6,0.012351598567446876
6,7,0.025297386656954256
7,8,0.011860611014744586
8,9,0.010121839894050686
9,10,0.02046272533457932
10,11,0.01090236031315981
11,12,0.013618021854951451
12,13,0.017585840589156767
13,14,0.02386129582922511
14,15,0.012620330704361341
15,16,0.012399254069242511
16,17,0.009454548529356538
17,18,0.018978179429738676
18,19,0.011686748346668527
19,20,0.014118093245557139
20,21,0.009962927455178773
21,22,0.02456290172671308
22,23,0.04143154858485624
23,24,0.020183646659940557
24,25,0.022669528976633078
25,26,0.016478917706890445
26,27,0.014751318591896039
27,28,0.012912934275725015
28,29,0.012862564050731048
29,30,0.010988762981017464
30,31,0.011158551284584258
31,32,0.010873674605345286
32,33,0.011668443329306473
33,34,0.012829959970540218
34,35,0.010924971264624503
35,36,0.025281288608501994
36,37,0.01829624642656886
37,38,0.019936512790992202
38,39,0.013539266488616478
39,40,0.012448109886709312
40,41,0.011560713190197093
41,42,0.011448070173517398
42,43,0.017244295716860553
43,44,0.02176205909170251
44,45,0.013420626326888315
45,46,0.012648820771125226
46,47,0.012186278733098582
47,48,0.02457363440587141
48,49,0.028799830663967737
49,50,0.026750674415074224
50,51,0.0103227670974979
51,52,0.028345170357580742
52,53,0.02522403589303028
53,54,0.020609651230661077
54,55,0.012484920423052643
55,56,0.014940072916774334
56,57,0.028755259503807452
57,58,0.017374139453971742
58,59,0.011562379827898647
59,60,0.011397474752654254
60,61,0.02231713601766455
61,62,0.01274837570215113
62,63,0.010746465854855248
63,64,0.025223726954446822
64,65,0.009768440265706575
65,66,0.018147630560998447
66,67,0.011819625706470532
67,68,0.011425008521168794
68,69,0.01989612984213684
69,70,0.010619619666358231
70,71,0.010297024418078922
71,72,0.010643051580155327
72,73,0.011656419159379093
73,74,0.011924095646662058
74,75,0.015136065258157043
75,76,0.01147505836808187
76,77,0.01665399865783688
77,78,0.01668754552764142
78,79,0.013996715891444715
79,80,0.027561833850051655
80,81,0.011889523051550034
81,82,0.014676375893348586
82,83,0.018519216887985305
83,84,0.020238468939173204
84,85,0.0123445559455211
85,86,0.014402599214966939
86,87,0.012953996356004206
87,88,0.016926375878467757
88,89,0.010776004236640446
89,90,0.02531555036756082
90,91,0.017147254600869702
91,92,0.021242114807493134
92,93,0.010630418716880063
93,94,0.011362937393228753
94,95,0.013767350087234584
95,96,0.012054586210409798
96,97,0.01202847354165776
97,98,0.010482202483356901
98,99,0.011984700357830197
99,100,0.016335249961832426
100,101,0.010725628259042807
101,102,0.013263637398981565
102,103,0.013807751565305152
103,104,0.009667387567379669
104,105,0.014770976812135518
105,106,0.010238418813392458
106,107,0.013122353047107144
107,108,0.017434312069024214
108,109,0.019979239952208003
109,110,0.012630722807342308
110,111,0.009890452300861179
111,112,0.012134078850024219
112,113,0.010487535882230772
113,114,0.011344600291367695
114,115,0.011659859622143366
115,116,0.015275262743100005
116,117,0.011994642520144734
117,118,0.0382890302634845
118,119,0.012270634933885548
119,120,0.020941729463197677
120,121,0.033174957940321305
121,122,0.011126148558418375
122,123,0.012636275651831229
123,124,0.010276002668367304
124,125,0.0150317778794928
125,126,0.024311467739342757
126,127,0.013300344477026627
127,128,0.010092154380448047
128,129,0.009250816235265018
129,130,0.023569672591681124
130,131,0.017350991323193846
131,132,0.012181221224919549
132,133,0.01217433558191066
133,134,0.01863602964867487
134,135,0.017569344124595754
135,136,0.011487915352345906
136,137,0.01650695824236287
137,138,0.01674012717406329
138,139,0.017518234594091457
139,140,0.02043667408017594
140,141,0.01090945477081224
141,142,0.011400891525743587
142,143,0.01342369206768277
143,144,0.01187779148116681
144,145,0.021553055727030142
145,146,0.012273967398695332
146,147,0.011757847131678358
147,148,0.018873571186748057
148,149,0.01135542533582647
149,150,0.012459032868104111
150,151,0.013740731757764163
151,152,0.00961865173804414
152,153,0.00934104261364833
153,154,0.016787562314963207
154,155,0.01582169475847196
155,156,0.012637831121653455
