alpha,subset_ratio,repetition,os_time,os_beta_mse,os_sigma_mse,inr_time,inr_beta_mse,inr_sigma_mse
0.1,0.05,0,12.971137523651123,0.000955602289109477,0.020260150111747283,105.65645027160645,0.0038555537435438743,0.5026248329373809
0.1,0.05,441,21.139942169189453,8.039865697997751e-05,0.011560328456430437,114.08707690238953,0.005448103578686369,0.201000690879796
0.1,0.05,315,21.263063669204712,0.0015456100310581148,0.026400283055058614,119.5540177822113,0.002013595779327776,0.33594688363345454
0.1,0.05,126,28.08555769920349,1.6204705693647618e-05,0.008975662096966515,122.91643071174622,0.007296896635015426,0.6719831298607204
0.1,0.05,378,24.08895230293274,0.007163481595676277,0.08781011881531813,129.56683993339539,0.004501156628914234,0.3374673673915955
0.1,0.05,189,29.331926822662354,4.127408945567235e-05,0.007885388605082226,130.26620221138,0.006005015605221672,0.22925945053604074
0.1,0.05,252,25.47467875480652,0.00012219871050560776,0.0134380976499615,136.47781109809875,0.002915508385050986,0.9774112723642037
0.1,0.05,63,23.52246618270874,0.005265437974283618,0.07712170254282727,150.89889430999756,0.06605159742957593,1.3967110145381614
